Day,Shift_U
10/2/2016,-109.4452166
10/3/2016,-112.361625
10/4/2016,-108.5762867
10/5/2016,-110.9233962
10/6/2016,-113.0407886
10/7/2016,-113.4303089
10/8/2016,-112.3716127
10/9/2016,-110.6737037
10/10/2016,-109.065684
10/11/2016,-112.0320309
10/12/2016,-109.8447246
10/13/2016,-110.5438636
10/14/2016,-110.7935561
10/15/2016,-111.1231502
10/16/2016,-110.9333839
10/17/2016,-109.5351059
10/18/2016,-114.359165
10/19/2016,-113.2904811
10/20/2016,-112.2817234
10/21/2016,-112.8010838
10/22/2016,-113.9296939
10/23/2016,-112.7811084
10/24/2016,-114.5289559
10/25/2016,-113.7499153
10/26/2016,-115.6875291
10/27/2016,-117.3255119
10/28/2016,-114.1394356
10/29/2016,-113.5301859
11/4/2016,-116.85609
11/5/2016,-115.9072585
11/6/2016,-116.8061515
11/7/2016,-116.4066435
11/8/2016,-113.6899891
11/9/2016,-111.0432486
11/10/2016,-115.6276029
11/11/2016,-116.0071355
11/12/2016,-113.7698907
11/13/2016,-116.6463483
11/14/2016,-112.7111945
11/15/2016,-113.7898661
11/16/2016,-116.4665697
11/17/2016,-119.6226829
11/18/2016,-115.3079965
11/19/2016,-114.558919
11/21/2016,-116.6663237
11/22/2016,-116.8261269
11/23/2016,-119.6326706
11/24/2016,-118.1644787
11/25/2016,-115.6875291
11/26/2016,-119.3230519
11/27/2016,-120.5016005
11/28/2016,-116.5264959
11/29/2016,-118.1245279
11/30/2016,-117.1457333
12/1/2016,-117.6950568
12/2/2016,-121.0708994
12/3/2016,-113.8997308
12/4/2016,-115.158181
12/5/2016,-113.260518
12/6/2016,-112.8010838
12/7/2016,-112.3915881
12/8/2016,-117.7250199
12/9/2016,-118.7237899
12/10/2016,-119.7025845
12/11/2016,-117.9247739
12/12/2016,-120.6913668
12/13/2016,-116.1869141
12/14/2016,-119.9822401
12/15/2016,-117.3255119
12/16/2016,-116.9759424
12/17/2016,-116.1170002
12/18/2016,-115.5277259
12/19/2016,-116.0271109
12/20/2016,-110.3740727
12/21/2016,-115.9172462
12/22/2016,-117.7050445
12/23/2016,-115.957197
12/24/2016,-116.9959178
12/25/2016,-115.3279719
12/26/2016,-110.9933101
12/27/2016,-118.154491
12/28/2016,-117.8348846
12/29/2016,-116.3766804
12/30/2016,-118.4341466
12/31/2016,-117.2855611
1/1/2017,-120.2918588
1/2/2017,-114.1893741
1/3/2017,-117.0758194
1/4/2017,-116.8660777
1/5/2017,-119.8324246
1/6/2017,-118.254368
1/7/2017,-114.6388206
1/8/2017,-117.4753274
1/9/2017,-118.5340236
1/10/2017,-116.0770494
1/11/2017,-122.9286116
1/12/2017,-117.8948108
1/13/2017,-116.0370986
1/14/2017,-120.3118342
1/15/2017,-120.651416
1/16/2017,-120.0221909
1/17/2017,-120.6114652
1/18/2017,-120.3817481
1/19/2017,-118.953507
1/20/2017,-117.1457333
1/21/2017,-115.9372216
1/22/2017,-121.4404443
1/23/2017,-125.6153029
1/24/2017,-121.1807641
1/25/2017,-117.1756964
1/26/2017,-123.5078982
1/27/2017,-119.2331626
1/28/2017,-122.5390913
1/29/2017,-117.155721
1/30/2017,-122.3093742
1/31/2017,-119.3929658
2/1/2017,-119.4229289
2/2/2017,-118.6139252
