Day,Shift_U
2006-01-02,0.0
2006-01-03,-0.8689298999997845
2006-01-05,-0.8988929999995889
2006-01-06,2.2172694000000774
2006-01-07,1.8177614000005633
2006-01-08,1.7078966999997647
2006-01-09,3.7453875000001062
2006-01-10,2.1972939999996015
2006-01-11,5.2934809999997015
2006-01-12,3.375842599999487
2006-01-13,3.325904100000116
2006-01-15,-1.3583272000005309
2006-01-16,-1.7378598000004786
2006-01-17,-1.0786716000002343
2006-01-18,-0.39950800000042364
2006-01-19,1.8477244999994582
2006-01-20,-1.0886592999995628
2006-01-21,1.767822900000283
2006-01-22,1.8077736999994158
2006-01-23,3.4457564999993338
2006-01-24,-3.2959409999994023
2006-01-26,4.943911499999558
2006-02-13,0.3795326000008572
2006-02-14,-3.0062976999997773
2006-02-15,0.7790406000003713
2006-02-16,7.540713499999583
2006-02-18,3.8952030000000377
2006-02-19,2.906420700000126
2006-02-20,1.4781795999997485
2006-02-21,1.458204200000182
2006-02-22,2.1074047000001883
2006-02-23,3.5656089000003703
2006-02-25,3.1461255000003803
2006-02-26,0.07990160000008473
2006-02-27,-1.2684379000002082
2006-02-28,-1.028733099999954
2006-03-01,3.1960640000006606
2006-03-02,-0.30961870000010094
2006-03-03,-0.3795325999999477
2006-03-06,0.5193604000005507
2006-03-07,-1.8177613999996538
2006-03-08,-0.7890282999996998
2006-03-09,-1.9476015000000189
2006-03-10,1.1385977999998431
2006-03-11,1.2484625000006417
2006-03-12,0.599261999999726
2006-03-13,-2.6167773999995916
2006-03-14,1.3783026000000973
2006-03-15,2.6267650999998295
2006-03-16,4.903960700000425
2006-03-17,0.6791635999998107
2006-03-18,3.026273100000253
2006-03-19,-0.13982780000060302
2006-03-20,0.7990159999999378
2006-03-21,6.1524232000001575
2006-03-22,4.644280500000605
2006-03-23,3.4457564999993338
2006-03-24,2.0974169999999503
2006-03-26,2.916408400000364
2006-03-27,2.3471095000004425
2006-03-28,5.673013599999649
2006-03-29,3.2959410000003118
2006-03-30,8.259827900000346
2006-03-31,3.3858303000006345
2006-04-01,4.015055400000165
2006-04-02,1.5880442999996376
2006-04-03,4.114932399999816
2006-04-04,0.8988930000004984
2006-04-06,-0.36954489999970974
2006-04-07,5.992619999999988
2006-04-08,3.505682699999852
2006-04-09,4.194833999999901
2006-04-10,0.729102100000091
2006-04-11,-0.47940959999959887
2006-04-12,1.767822900000283
2006-04-13,0.039950800000042364
2006-04-14,-1.338351800000055
2006-04-26,2.5268881000001784
2006-04-27,5.912718400000813
2006-04-30,-1.1585731999994096
2006-05-01,-0.9987699999992401
2006-05-02,-1.3882903000003353
2006-05-03,-0.19975400000021182
2006-05-04,6.721722100000079
2006-05-05,-0.9388438000005408
2006-05-06,5.4333088000003045
2006-05-07,1.0786715999993248
2006-05-08,0.07990160000008473
2006-05-09,-2.876457599999412
2006-05-11,3.455744200000481
2006-05-13,-0.9987699999992401
2006-05-14,-1.328364099999817
2006-05-16,-2.526888099999269
2006-05-18,-2.876457599999412
2006-05-19,-1.448216499999944
2006-05-21,-5.683001299999887
2006-05-23,0.3495695000001433
2006-05-24,-6.621845099999518
2006-05-25,-3.016285400000015
2006-05-27,-4.025043099999493
2006-05-28,-0.8589421999995466
2006-05-29,-8.199901699999828
2006-05-30,-10.057613900000433
2006-05-31,-1.9875522999991517
2006-06-01,0.13982779999969353
2006-06-02,-1.2984010000000126
2006-06-03,0.9488314999998693
2006-06-04,0.8489545000002181
2006-06-05,-0.9688069000003452
2006-06-06,-3.016285400000015
2006-06-07,-3.315916399999878
2006-06-08,-1.917638399999305
2006-06-09,-4.873997600000621
2006-06-10,-0.6092496999999639
2006-06-13,-3.285953300000074
2006-06-14,-2.1373677999999927
2006-06-15,4.844034499999907
2006-06-16,0.3196064000003389
2006-06-17,1.1685608999996475
2006-06-18,0.019975399999566434
2006-06-19,-2.167330899999797
2006-06-20,-4.594342000000324
2006-06-21,0.22971710000001622
2006-06-22,-0.7091266999996151
2006-06-23,-3.4157933999995294
2006-06-24,2.187306300000273
2006-06-25,1.8776875999992626
2006-06-26,-1.4082656999999017
2006-06-27,-0.2696679000000586
2006-06-28,2.8764576000003217
2006-06-29,-2.1972939999996015
2006-06-30,-3.975104599999213
2006-07-01,-0.299630999999863
2006-07-02,-1.0786716000002343
2006-07-03,2.8564821999998458
2006-07-05,3.93515380000008
2006-07-06,2.1473555000002307
2006-07-07,-0.3795325999999477
2006-07-08,1.158573200000319
2006-07-09,-1.2284871000001658
2006-07-10,1.5480934999995952
2006-07-11,0.8289791000006517
2006-07-12,-0.15980319999925996
2006-07-13,2.0874292999997124
2006-07-14,-0.4394587999995565
2006-07-15,-0.22971709999910672
2006-07-17,0.8389667999999801
2006-07-18,1.787798300000759
2006-07-19,1.5580811999998332
2006-07-20,-2.4569742000003316
2006-07-21,0.3295940999996674
2006-07-22,-2.7066666999999143
2006-07-23,-2.5668388999993113
2006-07-24,-1.747847499999807
2006-07-25,-0.6392127999997683
2006-07-26,0.44944650000070396
2006-07-27,-7.640590500000144
2006-07-28,1.7078966999997647
2006-07-30,0.44944650000070396
2006-07-31,1.038720800000192
2006-08-01,3.6854613000004974
2006-08-02,-1.7877982999998494
2006-08-03,0.7890282999996998
2006-08-04,-0.6492005000000063
2006-08-05,-0.8589421999995466
2006-08-06,1.448216499999944
2006-08-07,-0.44944649999979447
2006-08-08,-1.6080197000001135
2006-08-09,-0.44944649999979447
2006-08-10,2.367084900000009
2006-08-11,0.6392128000006778
2006-08-12,3.086199299999862
2006-08-13,0.8189913999995042
