Day,Shift_U
2/2/2018,-55.0921532
2/3/2018,-53.0246993
2/4/2018,-53.3842565
2/5/2018,-54.9922762
2/6/2018,-57.429275
2/7/2018,-56.7501114
2/8/2018,-54.5628051
2/9/2018,-52.135794
2/10/2018,-53.5939982
2/11/2018,-55.9910462
2/12/2018,-53.4941212
2/13/2018,-55.3618211
2/14/2018,-53.3542934
2/15/2018,-60.1858802
2/16/2018,-55.1021409
2/17/2018,-51.0071839
2/18/2018,-54.0634201
2/19/2018,-55.7513414
2/20/2018,-56.8699638
2/22/2018,-52.7849945
2/23/2018,-54.5128666
2/24/2018,-56.8400007
2/25/2018,-53.4441827
2/26/2018,-53.534072
2/27/2018,-59.1471594
2/28/2018,-55.6015259
3/1/2018,-57.4592381
3/2/2018,-56.2607141
3/3/2018,-56.4604681
3/4/2018,-57.1096686
3/5/2018,-60.2557941
3/6/2018,-60.2557941
3/7/2018,-61.2545641
3/8/2018,-59.3069626
3/9/2018,-56.4504804
3/10/2018,-54.4529404
3/11/2018,-60.6952529
3/12/2018,-57.5990659
3/13/2018,-60.4954989
3/14/2018,-59.4068396
3/15/2018,-58.3681188
3/16/2018,-56.530382
3/17/2018,-55.0022639
3/18/2018,-60.725216
3/19/2018,-66.6079713
3/20/2018,-60.4455604
3/21/2018,-57.8187953
3/22/2018,-62.223371
3/23/2018,-61.0348347
3/24/2018,-60.9549331
3/25/2018,-60.4155973
3/27/2018,-57.7688568
3/28/2018,-55.1720548
3/29/2018,-58.3081926
3/30/2018,-54.7725468
3/31/2018,-63.0623378
4/1/2018,-63.6516121
4/2/2018,-59.9861262
4/3/2018,-62.423125
4/4/2018,-61.5442074
4/5/2018,-60.7951299
4/6/2018,-61.6540721
4/7/2018,-61.0747855
4/8/2018,-65.9587708
4/9/2018,-63.1921779
4/10/2018,-61.6840352
4/11/2018,-59.5067166
4/12/2018,-57.7189183
4/13/2018,-62.3032726
4/14/2018,-63.9112923
4/15/2018,-65.5692505
4/16/2018,-59.8063476
4/17/2018,-61.92374
4/18/2018,-64.6304067
4/19/2018,-60.9349577
4/20/2018,-61.0847732
4/21/2018,-57.3993119
4/22/2018,-59.3668888
4/23/2018,-59.127184
4/24/2018,-63.0823132
4/25/2018,-61.1047486
4/26/2018,-56.2707018
4/27/2018,-61.6640598
4/28/2018,-61.9137523
4/29/2018,-61.3844042
4/30/2018,-64.3008126
5/1/2018,-61.5142443
5/2/2018,-60.625339
5/3/2018,-62.123494
5/4/2018,-64.5904559
5/5/2018,-64.720296
5/6/2018,-60.5853882
5/7/2018,-57.8088076
5/8/2018,-60.1758925
5/9/2018,-56.2407387
5/10/2018,-49.8985492
5/11/2018,-64.1909479
5/12/2018,-62.423125
5/13/2018,-62.3332357
5/14/2018,-59.3868642
5/15/2018,-62.5329897
5/16/2018,-62.7726945
5/17/2018,-58.5179343
5/18/2018,-65.1997056
5/19/2018,-62.4131373
5/20/2018,-61.0448224
5/21/2018,-64.5505051
5/22/2018,-72.0912186
5/23/2018,-57.5091766
5/25/2018,-60.0959909
5/26/2018,-63.4518581
5/27/2018,-62.7027806
5/28/2018,-60.3656588
5/29/2018,-62.7127683
5/30/2018,-58.1883402
5/31/2018,-62.722756
6/1/2018,-60.6053636
6/2/2018,-59.426815
6/3/2018,-62.1334817
6/4/2018,-58.6877252
6/5/2018,-58.2382787
6/6/2018,-61.8038876
6/7/2018,-64.0411324
6/8/2018,-60.1359417
6/9/2018,-62.123494
6/10/2018,-62.6828052
6/11/2018,-60.725216
6/12/2018,-57.6090536
6/13/2018,-60.5654128
6/14/2018,-61.2845272
6/17/2018,-65.419435
6/18/2018,-60.7851422
6/19/2018,-61.8738015
6/20/2018,-62.9924239
6/21/2018,-60.6952529
6/22/2018,-53.8436907
6/23/2018,-59.6765075
6/24/2018,-59.8662738
6/25/2018,-60.5554251
6/26/2018,-62.3332357
6/27/2018,-64.7702345
6/28/2018,-64.0511201
6/29/2018,-61.8338507
6/30/2018,-61.0947609
7/1/2018,-57.5890782
7/2/2018,-59.8762615
7/3/2018,-64.1310217
7/4/2018,-58.7876022
7/5/2018,-60.4855112
7/6/2018,-59.4667658
7/7/2018,-56.6901852
7/8/2018,-57.8088076
7/9/2018,-58.9573931
7/10/2018,-62.1334817
7/11/2018,-64.4306527
7/12/2018,-62.3132603
7/13/2018,-62.92251
7/14/2018,-59.3369257
7/15/2018,-60.0760155
7/16/2018,-57.6589921
7/17/2018,-61.9337277
7/18/2018,-60.9549331
7/19/2018,-59.7963599
7/20/2018,-60.2657818
7/21/2018,-60.0560401
7/22/2018,-61.7938999
7/23/2018,-65.7989676
7/24/2018,-65.1897179
7/25/2018,-66.6678975
7/26/2018,-63.5617228
7/27/2018,-63.4618458
7/28/2018,-62.3032726
7/29/2018,-63.6615998
7/30/2018,-65.4693735
7/31/2018,-66.9475531
8/1/2018,-63.4119073
8/2/2018,-65.5892259
8/3/2018,-62.6528421
8/4/2018,-63.821403
8/5/2018,-60.8650438
8/6/2018,-73.0200747
8/7/2018,-65.4294227
8/8/2018,-66.5680205
8/9/2018,-69.114884
8/10/2018,-65.0399024
8/11/2018,-69.4245027
8/12/2018,-63.0623378
8/13/2018,-66.3283157
8/14/2018,-63.9112923
8/15/2018,-67.2771472
8/16/2018,-63.9612308
8/17/2018,-63.2820672
8/18/2018,-60.7951299
8/19/2018,-59.7763845
8/20/2018,-60.1459294
8/21/2018,-62.9125223
8/22/2018,-60.0460524
8/23/2018,-60.4855112
8/24/2018,-59.4767535
8/25/2018,-61.8538261
8/26/2018,-63.5617228
8/27/2018,-63.6416244
8/28/2018,-61.723986
8/29/2018,-63.2421164
8/30/2018,-65.3994596
8/31/2018,-62.7726945
9/1/2018,-63.8114153
9/2/2018,-67.5967536
9/3/2018,-67.3670365
9/4/2018,-62.4530881
9/5/2018,-66.518082
9/6/2018,-62.9424854
9/7/2018,-61.3844042
9/8/2018,-62.9824362
9/9/2018,-61.024847
9/10/2018,-61.2545641
9/11/2018,-62.9324977
9/12/2018,-62.9025346
9/13/2018,-69.3545888
9/14/2018,-65.2995826
9/15/2018,-66.318328
9/16/2018,-65.7590168
9/17/2018,-62.3731865
9/18/2018,-63.0623378
9/19/2018,-67.8364584
9/20/2018,-74.8977623
9/22/2018,-69.1448471
9/23/2018,-71.1423871
9/25/2018,-75.107504
9/26/2018,-71.7915876
9/27/2018,-74.4383281
9/28/2018,-70.1935556
9/29/2018,-71.7516368
9/30/2018,-70.5031743
10/1/2018,-72.5206897
10/2/2018,-71.811563
10/3/2018,-70.1536048
10/4/2018,-73.010087
10/5/2018,-70.8227807
10/8/2018,-74.9676762
10/9/2018,-74.8278484
10/10/2018,-75.8965323
10/11/2018,-74.1786479
10/12/2018,-68.3258557
10/13/2018,-76.0862986
10/15/2018,-67.3969996
10/16/2018,-77.0551055
10/17/2018,-75.9464708
10/18/2018,-72.7803699
10/19/2018,-77.3347611
10/20/2018,-73.6293244
10/21/2018,-69.4744412
10/22/2018,-74.90775
10/23/2018,-67.6067413
10/24/2018,-69.7241337
10/25/2018,-70.3633465
10/26/2018,-69.1847979
10/27/2018,-73.4495458
10/28/2018,-75.107504
10/29/2018,-75.3272334
10/30/2018,-75.7766799
10/31/2018,-77.0850686
11/1/2018,-76.9352531
11/2/2018,-74.7679222
11/3/2018,-78.1837156
11/4/2018,-74.1786479
11/5/2018,-73.0700132
11/6/2018,-71.0624855
11/7/2018,-70.5631005
11/8/2018,-75.507012
11/9/2018,-73.6592875
11/10/2018,-73.9289554
11/11/2018,-74.9876516
11/12/2018,-73.9589185
11/13/2018,-74.7479468
11/14/2018,-73.8390661
11/15/2018,-69.6342444
11/16/2018,-68.8751792
11/17/2018,-73.309718
11/18/2018,-75.4670612
11/19/2018,-74.0288324
11/20/2018,-75.2673072
11/21/2018,-69.9338754
11/22/2018,-72.3708742
11/23/2018,-73.1399271
11/24/2018,-75.7467168
11/25/2018,-75.9464708
11/26/2018,-72.3209357
11/27/2018,-73.5693982
11/28/2018,-71.8914646
11/29/2018,-77.4646012
11/30/2018,-72.6605175
12/1/2018,-74.5481928
12/2/2018,-72.5206897
12/3/2018,-77.3846996
12/4/2018,-73.5594105
12/5/2018,-70.6330144
12/6/2018,-67.8664215
12/8/2018,-73.7991153
12/9/2018,-71.412055
12/10/2018,-69.2946626
12/11/2018,-71.3021903
12/12/2018,-70.3733342
12/13/2018,-70.7928176
12/14/2018,-74.4283404
12/15/2018,-70.2934326
12/16/2018,-76.5756959
12/17/2018,-71.9513908
12/18/2018,-70.313408
12/19/2018,-71.5518828
12/20/2018,-75.8366061
12/21/2018,-70.7728422
12/22/2018,-74.0188447
12/23/2018,-76.0363601
12/24/2018,-71.8914646
12/25/2018,-74.9377131
12/26/2018,-71.3820919
12/27/2018,-73.0300624
12/28/2018,-68.1061263
12/29/2018,-72.3708742
12/30/2018,-74.6380821
12/31/2018,-74.8877746
1/1/2019,-72.5007143
1/2/2019,-73.5294474
1/3/2019,-71.1823379
1/4/2019,-77.3247734
1/5/2019,-77.2448718
1/6/2019,-64.5704805
1/7/2019,-66.6678975
1/8/2019,-73.209841
1/9/2019,-66.5879959
1/10/2019,-72.011317
1/11/2019,-76.006397
1/12/2019,-72.2909726
1/13/2019,-72.7304314
1/14/2019,-65.1297917
1/15/2019,-70.0537278
1/16/2019,-80.4908743
1/17/2019,-79.7717599
1/18/2019,-80.0813786
1/19/2019,-80.3810096
1/20/2019,-75.9964093
1/21/2019,-78.8329161
1/22/2019,-75.5569505
1/23/2019,-78.0438878
1/24/2019,-78.4733589
1/25/2019,-77.1350071
1/26/2019,-82.1588202
1/27/2019,-74.6780329
1/28/2019,-71.7316614
1/29/2019,-70.7928176
1/30/2019,-76.1961633
1/31/2019,-77.9440108
2/1/2019,-75.8865446
2/2/2019,-77.2748349
2/3/2019,-73.7991153
2/4/2019,-76.1662002
2/5/2019,-75.5569505
2/6/2019,-74.7779099
2/7/2019,-76.5457328
2/8/2019,-73.6492998
2/9/2019,-73.1199517
2/10/2019,-73.7991153
2/11/2019,-73.7991153
2/13/2019,-78.6930883
2/14/2019,-81.6494475
2/15/2019,-76.8154007
2/16/2019,-81.8292261
2/17/2019,-81.000247
2/18/2019,-77.6543675
2/19/2019,-77.3447488
2/20/2019,-78.2236664
2/21/2019,-81.4496935
2/22/2019,-79.202461
2/23/2019,-79.302338
2/24/2019,-83.3873073
2/25/2019,-83.5471105
2/26/2019,-81.6893983
2/27/2019,-80.3410588
2/28/2019,-81.3697919
3/1/2019,-77.5844536
3/2/2019,-76.4758189
3/3/2019,-80.9802716
3/4/2019,-81.0501855
3/5/2019,-80.5607882
3/6/2019,-80.4509235
3/7/2019,-81.2399518
3/8/2019,-77.8541215
3/9/2019,-82.6082667
3/10/2019,-82.6182544
3/11/2019,-82.0489555
3/12/2019,-84.7656099
3/13/2019,-85.4247981
3/14/2019,-79.5420428
3/15/2019,-81.1800256
3/24/2019,-88.191391
4/1/2019,-84.0664709
4/2/2019,-70.2634695
4/3/2019,-80.6906283
4/4/2019,-81.4197304
4/5/2019,-88.9304808
4/6/2019,-78.6231744
4/7/2019,-80.6706529
4/8/2019,-80.7205914
4/9/2019,-84.6657329
4/10/2019,-82.9378608
4/11/2019,-86.293728
4/12/2019,-87.3624119
4/13/2019,-82.0889063
4/14/2019,-89.5796813
4/15/2019,-88.1814033
4/17/2019,-79.5620182
4/18/2019,-83.4172704
4/19/2019,-92.0766063
4/20/2019,-79.0126947
4/21/2019,-80.2711449
4/22/2019,-83.0077747
4/23/2019,-85.9841093
4/24/2019,-83.7368768
4/25/2019,-89.6495952
4/26/2019,-86.7631499
4/27/2019,-87.6220921
5/31/2019,-83.7169014
6/1/2019,-89.489792
6/2/2019,-84.9553762
6/3/2019,-81.7393368
6/4/2019,-86.1539002
6/5/2019,-83.996557
6/6/2019,-85.5846013
6/7/2019,-88.9804193
6/8/2019,-85.9541462
6/9/2019,-90.8780823
6/11/2019,-83.1675779
6/12/2019,-84.8854623
6/13/2019,-82.5383528
6/14/2019,-84.6357698
6/15/2019,-77.3747119
6/16/2019,-83.8866923
6/17/2019,-85.7444045
6/18/2019,-80.7905053
6/19/2019,-84.0464955
6/20/2019,-77.804183
6/21/2019,-78.7630022
6/29/2019,-76.1162617
6/30/2019,-86.3836173
7/1/2019,-83.4372458
7/2/2019,-86.2038387
7/3/2019,-85.9341708
7/5/2019,-85.8043307
7/5/2019,-81.5495705
7/6/2019,-81.1101117
7/7/2019,-81.5295951
7/8/2019,-85.3448965
7/10/2019,-82.2487095
7/11/2019,-78.8528915
7/12/2019,-88.0615509
7/13/2019,-88.8206161
7/14/2019,-94.6334575
7/15/2019,-85.4547612
7/16/2019,-87.89176
7/17/2019,-90.4286358
7/18/2019,-85.8642569
7/19/2019,-97.1503579
7/20/2019,-88.4011327
7/21/2019,-82.8279961
7/22/2019,-84.495942
7/23/2019,-82.1288571
7/24/2019,-80.8803946
7/25/2019,-77.9140477
7/26/2019,-77.3647242
7/27/2019,-74.90775
7/28/2019,-76.306028
7/29/2019,-75.6568275
7/30/2019,-81.6494475
7/31/2019,-71.0824609
8/1/2019,-77.3846996
8/2/2019,-82.3885373
8/3/2019,-84.1463725
8/4/2019,-84.8754746
8/5/2019,-79.002707
8/6/2019,-84.9653639
8/7/2019,-83.7169014
8/8/2019,-84.995327
8/9/2019,-80.2511695
8/10/2019,-79.8716369
8/11/2019,-82.9877993
8/12/2019,-83.7268891
8/13/2019,-84.4659789
8/14/2019,-89.5597059
8/15/2019,-93.8244538
8/16/2019,-95.7620676
8/17/2019,-87.8118584
8/18/2019,-88.1714156
8/19/2019,-93.4049704
8/20/2019,-94.7732853
8/21/2019,-96.780813
8/22/2019,-88.3012557
8/23/2019,-93.3350565
8/24/2019,-97.3501119
8/25/2019,-86.2338018
8/26/2019,-90.3786973
8/27/2019,-91.0278978
8/28/2019,-96.2414772
8/29/2019,-93.384995
8/30/2019,-96.8507269
8/31/2019,-94.2439372
9/1/2019,-91.1177871
9/2/2019,-97.5498659
9/3/2019,-94.0142201
9/4/2019,-96.5111451
9/5/2019,-105.0406409
9/6/2019,-92.5959667
9/7/2019,-91.1077994
9/8/2019,-93.0354255
9/9/2019,-96.0616986
9/10/2019,-104.7809607
9/11/2019,-104.4014281
9/12/2019,-100.6860037
9/13/2019,-100.4662743
9/15/2019,-102.9232485
9/16/2019,-99.0580086
9/17/2019,-94.3737773
9/18/2019,-92.4461512
9/19/2019,-96.8407392
9/20/2019,-95.6322275
9/21/2019,-94.6534329
9/22/2019,-101.87454
9/23/2019,-96.8507269
9/24/2019,-104.8808377
9/25/2019,-96.281428
9/26/2019,-99.877
9/27/2019,-94.0641586
9/28/2019,-95.4224858
10/8/2019,-107.0381809
10/9/2019,-108.3865204
10/10/2019,-110.1143925
10/11/2019,-111.9820924
10/12/2019,-112.5214282
10/13/2019,-109.9745647
10/14/2019,-110.7136545
10/15/2019,-108.3066188
10/16/2019,-105.7897184
10/17/2019,-105.5799767
10/18/2019,-106.4489066
10/19/2019,-104.8608623
10/20/2019,-107.0182055
10/21/2019,-105.470112
10/22/2019,-105.9595093
10/23/2019,-106.1093248
10/24/2019,-104.2416249
10/25/2019,-104.6211575
10/26/2019,-103.8421169
10/27/2019,-106.3989681
10/28/2019,-103.8321292
10/29/2019,-111.462732
10/30/2019,-104.5013051
10/31/2019,-107.9470616
11/1/2019,-106.1592633
1/17/2020,-111.7723507
1/18/2020,-107.3877504
1/19/2020,-113.2405426
1/20/2020,-110.8734577
1/23/2020,-99.0080701
1/26/2020,-108.4164835
1/27/2020,-111.8123015
1/28/2020,-112.7411576
1/29/2020,-109.9446016
1/30/2020,-105.0805917
2/5/2020,-106.4489066
2/6/2020,-106.1992141
2/7/2020,-105.9395339
2/8/2020,-103.4026581
2/9/2020,-98.678476
2/10/2020,-111.3728427
2/11/2020,-105.8496446
2/12/2020,-110.2342449
2/13/2020,-111.6924491
2/14/2020,-109.5051428
2/15/2020,-117.2655857
2/17/2020,-114.259288
2/18/2020,-118.2144172
2/20/2020,-106.1392879
2/21/2020,-108.0369509
2/22/2020,-120.0921048
2/26/2020,-113.5201982
2/27/2020,-112.0719817
2/28/2020,-111.7024368
2/29/2020,-112.8809854
3/1/2020,-110.0444786
3/2/2020,-111.1031748
3/3/2020,-114.3092265
3/4/2020,-115.0283409
3/5/2020,-117.8948108
3/21/2020,-108.2367049
3/22/2020,-110.9733347
3/23/2020,-114.7486853
3/24/2020,-112.9109485
3/25/2020,-116.0271109
3/26/2020,-121.2406903
3/27/2020,-117.9447493
3/28/2020,-113.8897431
3/29/2020,-109.0756717
3/30/2020,-112.2817234
3/31/2020,-112.561379
4/1/2020,-110.2741957
4/2/2020,-106.169251
4/3/2020,-116.5364836
4/4/2020,-115.2780334
4/5/2020,-117.0758194
4/6/2020,-116.9060285
4/7/2020,-116.3766804
4/8/2020,-120.3118342
4/9/2020,-118.2643557
4/11/2020,-108.1268402
4/12/2020,-114.8985008
4/13/2020,-115.9771724
4/14/2020,-119.5927198
4/15/2020,-121.1108502
4/16/2020,-116.7162622
4/18/2020,-121.6002475
4/20/2020,-121.750063
4/21/2020,-116.057074
4/22/2020,-115.2280949
4/23/2020,-106.6087098
4/24/2020,-116.1869141
4/25/2020,-114.059534
4/26/2020,-107.5974921
4/27/2020,-107.3777627
4/28/2020,-116.85609
4/29/2020,-116.8960408
4/30/2020,-112.261748
5/1/2020,-116.356705
5/2/2020,-111.6025598
5/3/2020,-104.371465
5/4/2020,-114.2892511
5/5/2020,-111.3528673
5/6/2020,-110.9733347
5/7/2020,-102.1541956
5/8/2020,-112.0520063
5/9/2020,-113.3703827
5/20/2020,-118.4041835
5/21/2020,-117.7749584
5/22/2020,-114.3391896
5/23/2020,-117.055844
5/24/2020,-118.1844541
5/25/2020,-114.3491773
5/26/2020,-120.7812561
5/27/2020,-117.7350076
5/28/2020,-114.3791404
5/29/2020,-109.664946
5/30/2020,-115.5077505
6/1/2020,-109.8447246
6/2/2020,-109.8347369
6/3/2020,-111.1930641
6/4/2020,-108.0169755
6/5/2020,-111.7224122
6/6/2020,-108.8459546
6/7/2020,-123.9273816
6/8/2020,-117.3654627
6/9/2020,-115.7174922
6/10/2020,-118.0146632
6/12/2020,-115.8373446
6/13/2020,-112.4714897
6/14/2020,-113.4502843
6/15/2020,-112.461502
6/16/2020,-115.3079965
6/17/2020,-115.158181
6/18/2020,-113.8997308
6/19/2020,-116.2867911
6/20/2020,-111.9221662
6/2/2020,-109.8347369
6/3/2020,-111.1930641
6/4/2020,-108.0169755
6/5/2020,-111.7224122
6/6/2020,-108.8459546
6/7/2020,-123.9273816
6/8/2020,-117.3654627
6/9/2020,-115.7174922
6/10/2020,-118.0146632
6/12/2020,-115.8373446
6/13/2020,-112.4714897
6/14/2020,-113.4502843
6/15/2020,-112.461502
6/16/2020,-115.3079965
6/17/2020,-115.158181
6/18/2020,-113.8997308
6/19/2020,-116.2867911
6/20/2020,-111.9221662
6/21/2020,-109.265438
6/22/2020,-119.2031995
6/23/2020,-120.0821171
6/24/2020,-112.5414036
6/25/2020,-117.4154012
6/26/2020,-116.3866681
6/27/2020,-119.4029535
6/28/2020,-113.1506533
6/29/2020,-111.2729657
6/30/2020,-117.85486
7/1/2020,-118.5240359
7/2/2020,-115.8673077
7/3/2020,-116.0071355
7/4/2020,-118.8436423
7/5/2020,-113.9696447
7/6/2020,-114.6388206
7/7/2020,-111.2929411
7/8/2020,-117.0758194
7/9/2020,-117.2456103
7/10/2020,-114.8385746
7/11/2020,-115.158181
7/12/2020,-116.2168772
7/13/2020,-115.4877751
7/14/2020,-124.7263976
7/15/2020,-111.3328919
7/16/2020,-108.066914
7/17/2020,-111.362855
7/18/2020,-119.9223139
7/19/2020,-112.6812314
7/20/2020,-110.6437406
7/21/2020,-115.9871601
7/22/2020,-112.8510223
7/23/2020,-116.6163852
7/24/2020,-107.8471846
7/25/2020,-122.4591897
7/26/2020,-122.84871
7/27/2020,-122.4092512
7/28/2020,-112.261748
7/29/2020,-116.7462253
7/30/2020,-118.3442573
7/31/2020,-119.7425353
8/1/2020,-111.0831994
8/2/2020,-110.264208
8/3/2020,-106.5987221
8/4/2020,-107.6074798
8/5/2020,-115.1781564
8/6/2020,-114.3491773
8/7/2020,-112.4015758
8/8/2020,-114.4989928
8/9/2020,-106.4289312
8/10/2020,-112.8709977
8/13/2020,-106.6386729
8/14/2020,-108.2466926
8/15/2020,-109.4152535
8/16/2020,-118.3842081
8/17/2020,-119.053384
8/18/2020,-115.1182302
8/19/2020,-113.8198292
8/20/2020,-114.3491773
8/21/2020,-113.1206902
8/22/2020,-108.466422
8/23/2020,-112.0520063
8/24/2020,-114.4690297
8/25/2020,-118.0046755
8/26/2020,-126.9137039
8/27/2020,-120.7413053
8/28/2020,-116.9959178
8/29/2020,-120.8711454
8/30/2020,-119.7125722
8/31/2020,-120.9710224
9/1/2020,-119.353015
9/2/2020,-120.4716374
9/3/2020,-124.1371233
9/4/2020,-117.9647247
9/5/2020,-119.9622647
9/6/2020,-118.8036915
9/7/2020,-118.8935808
9/8/2020,-119.2131872
9/9/2020,-115.357935
9/10/2020,-122.1895218
9/11/2020,-121.1907518
9/12/2020,-120.7313176
9/13/2020,-115.8373446
9/14/2020,-120.7712684
9/15/2020,-118.0845771
9/16/2020,-122.2993865
9/17/2020,-127.1633964
9/18/2020,-122.4891528
9/19/2020,-119.5028305
9/20/2020,-116.3866681
9/21/2020,-121.2806411
9/22/2020,-117.2156472
9/23/2020,-123.0984025
9/24/2020,-124.4966805
9/25/2020,-124.0172709
9/26/2020,-122.1895218
9/27/2020,-129.4206166
9/28/2020,-130.5791898
9/29/2020,-127.9724001
9/30/2020,-123.647726
10/1/2020,-123.4979105
10/2/2020,-123.7575907
10/3/2020,-127.7926215
10/4/2020,-124.5066682
10/5/2020,-122.5990175
10/6/2020,-133.6554014
10/7/2020,-129.4306043
10/8/2020,-127.1234456
10/9/2020,-129.8600754
10/10/2020,-132.137271
10/11/2020,-131.2883165
10/12/2020,-127.4230766
10/13/2020,-125.9049462
10/14/2020,-129.8700631
10/15/2020,-128.4018712
10/16/2020,-128.0922525
10/17/2020,-125.8849708
10/18/2020,-123.8874308
10/19/2020,-118.5140482
10/20/2020,-126.2844788
10/21/2020,-128.1222156
10/22/2020,-130.0098909
10/23/2020,-128.8812808
10/24/2020,-129.4006412
10/25/2020,-124.2270126
10/26/2020,-126.6040852
10/28/2020,-129.1809118
10/29/2020,-133.2758688
10/30/2020,-128.0822648
10/31/2020,-123.0884148
11/1/2020,-120.8012315
11/2/2020,-130.8188946
11/3/2020,-127.6727691
11/4/2020,-127.443052
11/5/2020,-126.7539007
11/6/2020,-122.0796571
11/7/2020,-124.546619
11/8/2020,-124.6265206
11/9/2020,-132.7764838
11/10/2020,-124.9661024
11/11/2020,-125.1259056
11/12/2020,-135.8926462
11/13/2020,-137.7803215
11/14/2020,-138.030014
11/15/2020,-142.3946389
11/16/2020,-139.0487594
11/17/2020,-137.1610841
11/18/2020,-136.7416007
11/19/2020,-140.8864962
11/20/2020,-137.1810595
11/21/2020,-136.4020189
11/22/2020,-141.3059796
11/23/2020,-138.4994359
11/24/2020,-141.3559181
11/25/2020,-133.635426
11/26/2020,-136.8414777
11/27/2020,-134.2646511
11/28/2020,-142.3746635
11/29/2020,-133.5655121
11/30/2020,-134.634196
12/2/2020,-138.4794605
12/3/2020,-139.4083166
12/4/2020,-140.9863732
12/5/2020,-143.4033966
12/6/2020,-141.9052416
12/7/2020,-140.227308
12/8/2020,-139.6979599
12/9/2020,-139.2984519
12/10/2020,-142.3447004
12/11/2020,-137.8002969
12/12/2020,-142.1149833
12/13/2020,-143.7929169
12/14/2020,-142.8141223
12/15/2020,-137.7203953
12/16/2020,-133.3557704
12/17/2020,-139.0986979
12/18/2020,-132.9762378
12/19/2020,-131.0086609
12/20/2020,-135.3033719
12/21/2020,-133.2059549
12/22/2020,-130.9786978
12/23/2020,-126.5042082
12/24/2020,-118.2343926
12/25/2020,-129.1309733
1/2/2021,-130.8987962
1/3/2021,-134.1148356
1/4/2021,-128.2820188
1/5/2021,-131.438132
1/6/2021,-132.3270373
1/7/2021,-131.6179106
1/8/2021,-130.1597064
1/9/2021,-123.8075292
1/10/2021,-118.4940728
1/11/2021,-121.2406903
1/12/2021,-124.6265206
1/20/2021,-114.7486853
1/21/2021,-126.5940975
1/22/2021,-136.9513424
1/23/2021,-135.0037409
1/24/2021,-137.0112686
1/25/2021,-143.9427324
1/26/2021,-145.6406414
1/31/2021,-124.9561147
2/1/2021,-137.630506
2/2/2021,-135.0436917
2/3/2021,-132.8763608
2/4/2021,-133.6653891
2/5/2021,-127.8924985
2/6/2021,-126.144651
2/7/2021,-131.1484887
2/8/2021,-132.6865945
2/9/2021,-127.8325723
2/10/2021,-119.0034455
2/11/2021,-120.2419203
2/12/2021,-127.7227076
2/13/2021,-136.4919082
2/14/2021,-138.2097926
2/15/2021,-125.6053152
2/16/2021,-123.1783041
2/17/2021,-121.0908748
2/18/2021,-122.6889068
2/19/2021,-133.7253153
2/20/2021,-138.7990669
2/21/2021,-146.9390424
2/22/2021,-135.0237163
2/23/2021,-131.1085379
2/24/2021,-133.9050939
2/25/2021,-132.4069389
2/26/2021,-135.2434457
2/27/2021,-129.1109979
2/28/2021,-128.4617974
3/1/2021,-135.9625601
3/2/2021,-135.1835195
3/3/2021,-125.7551307
3/4/2021,-130.7190176
3/5/2021,-128.7314653
3/6/2021,-126.7039622
3/7/2021,-130.938747
3/8/2021,-128.7714161
3/9/2021,-128.4717851
3/10/2021,-134.6142206
3/11/2021,-121.0309486
3/12/2021,-119.2131872
3/13/2021,-140.7866192
3/14/2021,-136.0924002
3/15/2021,-133.3557704
3/16/2021,-133.8951062
3/17/2021,-133.8251923
3/18/2021,-124.7563607
3/19/2021,-121.3605427
3/20/2021,-123.6377383
3/21/2021,-138.329645
3/22/2021,-132.8164346
3/23/2021,-128.3319573
3/24/2021,-124.2270126
3/25/2021,-122.0996325
3/26/2021,-129.1908995
3/27/2021,-123.1882918
3/28/2021,-136.9713178
3/29/2021,-141.9052416
3/30/2021,-134.5143436
3/31/2021,-140.227308
4/1/2021,-132.2271603
4/2/2021,-129.0310963
4/3/2021,-132.9262993
4/4/2021,-137.5206413
4/5/2021,-136.2122526
4/6/2021,-132.0074309
4/7/2021,-136.6017729
4/8/2021,-131.8276523
4/9/2021,-128.9312193
4/10/2021,-132.8563854
4/11/2021,-139.4782305
4/12/2021,-129.0610594
4/13/2021,-131.2583534
4/14/2021,-139.8178123
4/15/2021,-138.1698418
4/16/2021,-143.0038886
4/17/2021,-146.8092023
4/18/2021,-135.6529414
4/19/2021,-135.0936302
4/20/2021,-132.5567544
4/21/2021,-137.5605921
4/22/2021,-134.7440607
4/23/2021,-133.2858565
4/24/2021,-131.1784518
4/25/2021,-135.3832735
4/26/2021,-126.2744911
4/27/2021,-130.1097679
5/1/2021,-134.0848725
5/2/2021,-136.5118836
5/3/2021,-131.2783288
5/4/2021,-129.6203706
5/5/2021,-130.7090299
5/6/2021,-140.027554
5/7/2021,-129.9299893
5/8/2021,-136.6916622
5/9/2021,-135.433212
5/10/2021,-137.5406167
5/11/2021,-133.2758688
5/12/2021,-144.2024126
5/13/2021,-138.1398787
5/14/2021,-134.534319
5/15/2021,-137.7004199
5/16/2021,-140.3471604
5/17/2021,-136.2921542
5/18/2021,-136.9613301
5/19/2021,-134.6042329
5/20/2021,-143.3334827
5/23/2021,-133.935057
5/24/2021,-131.9874555
5/25/2021,-139.5980829
5/27/2021,-139.9876032
5/28/2021,-136.8015269
5/29/2021,-142.0151063
5/30/2021,-140.82657
5/31/2021,-136.8015269
6/1/2021,-130.9487347
6/2/2021,-133.7153276
