distance_from_start,X_UTM,Y_UTM,val_20150220,val_20150304,val_20150328,val_20150421,val_20150515,val_20150702,val_20150726,val_20150819,val_20151030,val_20151123,val_20151217,val_20160110,val_20160203,val_20160227,val_20160322,val_20160415,val_20160509,val_20160602,val_20160720,val_20160813,val_20160906,val_20160930,val_20161024,val_20161117,val_20161211,val_20170104,val_20170128,val_20170209,val_20170221,val_20170305,val_20170317,val_20170329,val_20170410,val_20170422,val_20170504,val_20170516,val_20170528,val_20170609,val_20170703,val_20170715,val_20170727,val_20170808,val_20170820,val_20170901,val_20170913,val_20170925,val_20171007,val_20171019,val_20171031,val_20171112,val_20171124,val_20171206,val_20171218,val_20171230,val_20180111,val_20180123,val_20180204,val_20180216,val_20180228,val_20180312,val_20180324,val_20180405,val_20180417,val_20180429,val_20180511,val_20180523,val_20180604,val_20180616,val_20180628,val_20180710,val_20180722,val_20180803,val_20180815,val_20180827,val_20180908,val_20181002,val_20181014,val_20181026,val_20181107,val_20181119,val_20181201,val_20181213,val_20181225,val_20190106,val_20190118,val_20190130,val_20190211,val_20190223,val_20190307,val_20190331,val_20190412,val_20190424,val_20190506,val_20190518,val_20190530,val_20190611,val_20190623,val_20190705,val_20190717,val_20190729,val_20190810,val_20190822,val_20190903,val_20190915,val_20190927,val_20191009,val_20191021,val_20191102,val_20191114,val_20191126,val_20191208,val_20191220,val_20200101,val_20200125,val_20200206,val_20200218,val_20200301,val_20200313,val_20200406,val_20200418,val_20200430,val_20200512,val_20200524,val_20200605,val_20200617,val_20200629,val_20200723,val_20200804,val_20200816,val_20200828,val_20200909,val_20200921,val_20201003,val_20201015,val_20201027,val_20201108,val_20201120,val_20201202,val_20201214,val_20210107,val_20210119,val_20210131,val_20210212,val_20210224,val_20210308,val_20210320,val_20210413,val_20210425,val_20210507,val_20210519,val_20210531,val_20210612,val_20210624,val_20210706,val_20210718,val_20210730,val_20210811,val_20210823,val_20210904,val_20210916,val_20210928,val_20211010,val_20211022,val_20211103,val_20211115,val_20211127,val_20211209,val_20211221,val_20220102,val_20220114,val_20220126,val_20220207,val_20220219,val_20220303,val_20220315,val_20220327,val_20220408,val_20220420,val_20220502,val_20220514,val_20220526,val_20220607,val_20220619,val_20220701,val_20220713,val_20220725,val_20220806,val_20220818,val_20220830,val_20220911,val_20220923,val_20221005,val_20221029,val_20221110,val_20221122,val_20221204,val_20221216,val_20221228,val_20230109,val_20230121,val_20230202,val_20230226,val_20230310,val_20230322,val_20230403,val_20230415,val_20230427,val_20230509,val_20230521,val_20230602,val_20230614,val_20230626,val_20230708,val_20230720,val_20230801,val_20230813,val_20230825,val_20230906,val_20230918,val_20230930,val_20231012,val_20231024,val_20231105,val_20231117,val_20231129,val_20231211,val_20231223,val_20240104,val_20240116,val_20240209,val_20240221
0.0,691685.8771544565,4055596.810697063,0.0,-1.764547,-2.8229818,-4.353869,-4.7460876,1.1940026,1.5853462,2.7696426,-9.277649,-12.04214,-14.834253,-17.618864,-18.21082,-19.926416,-24.271328,-21.065063,-25.26567,-24.725693,-28.275179,-28.054548,-29.784538,-29.180706,-30.528482,-33.29492,-33.477356,-34.458797,-35.14435,-38.53576,-42.29012,-45.338524,-47.69667,-48.213615,-50.79528,-53.026604,-51.827488,-53.666058,-55.914997,-52.376434,-50.348854,-52.09635,-51.537727,-52.660236,-52.303284,-53.74997,-55.04485,-55.53583,-55.043068,-56.784748,-57.79113,-57.775448,-61.22394,-59.475754,-59.030537,-60.055866,-58.99332,-62.147797,-62.48657,-63.29382,-61.91686,-67.26108,-67.93282,-66.5442,-69.941536,-76.6681,-73.08651,-71.17457,-70.81116,-70.81614,-72.00172,-70.1653,-69.31136,-73.398254,-75.46344,-75.13956,-76.23458,-81.2274,-81.499756,-79.6619,-85.79465,-86.776215,-88.12688,-88.05634,-90.89561,-91.28344,-94.26969,-91.91567,-94.91057,-93.22164,-93.053185,-91.28351,-92.35138,-98.95869,-95.71555,-91.776955,-97.402695,-97.73496,-96.54171,-100.91532,-100.969765,-98.0331,-98.39267,-97.24247,-103.9605,-102.51138,-105.04259,-104.85818,-108.359604,-107.71144,-109.57167,-110.6484,-112.49084,-113.00667,-113.17676,-114.895454,-115.83748,-114.7563,-115.915886,-118.627426,-119.23813,-123.43095,-127.96517,-126.66762,-130.22916,-130.91759,-129.69215,-131.61958,-136.46387,-138.44585,-138.40549,-139.96057,-139.68106,-138.42131,-139.70407,-139.34918,-138.59302,-139.87347,-137.25677,-137.51897,-137.56906,-138.18164,-139.51747,-140.8649,-140.08755,-138.71391,-139.16972,-142.19878,-142.80193,-144.41948,-142.69528,-148.00258,-148.60548,-151.32764,-152.45532,-153.4657,-151.92996,-153.44962,-150.88416,-153.14896,-150.17664,-154.74414,-154.02304,-154.35535,-153.31026,-157.9745,-156.96954,-157.33199,-159.07281,-164.76479,-160.0092,-160.04265,-163.93306,-164.67773,-166.61865,-163.54675,-166.061,-168.96948,-168.45143,-167.64468,-169.2009,-168.31203,-167.87611,-168.10294,-173.91812,-164.96791,-168.47145,-168.13824,-168.20381,-169.19116,-168.66661,-170.74916,-172.16801,-172.29257,-175.07414,-175.91891,-178.85919,-180.61623,-181.9591,-183.28937,-183.86961,-185.86554,-192.29886,-193.29709,-193.90233,-198.62518,-197.45851,-200.49147,-203.55641,-203.22404,-210.05899,-210.78893,-210.23296,-208.5986,-209.75671,-211.58258,-207.80807,-205.02611,-206.86798,-206.07614,-207.17091,-208.6296,-206.66899,-211.8365,-211.90254,-213.57495,-215.65611,-216.53343,-209.07695,-216.82533,-217.81116,-220.37466,-223.34962
101.0,691768.9652961025,4055539.449017128,0.0,-1.7201543,-2.9671214,-4.7734227,-5.3461986,0.3381636,0.49994433,1.6261711,-10.657271,-13.443831,-16.317585,-19.163746,-19.867844,-21.57243,-25.92926,-22.119396,-26.9024,-26.662775,-30.123281,-30.30757,-32.023216,-31.340248,-32.80631,-35.611473,-35.657524,-36.712955,-37.416695,-40.85683,-44.197796,-47.577267,-50.15831,-50.653576,-53.304253,-55.40612,-54.470356,-56.291313,-58.52014,-55.16543,-53.195644,-54.84102,-54.1369,-55.78,-55.102085,-56.66702,-58.00957,-58.636185,-58.187057,-60.0174,-60.906284,-61.183826,-64.57035,-62.93901,-62.25411,-63.55492,-62.7464,-65.6905,-65.94637,-66.83715,-65.52189,-71.111755,-71.7291,-70.353264,-74.01211,-80.81301,-77.30067,-75.251434,-75.072266,-75.07203,-76.31773,-74.14571,-73.789955,-77.87116,-79.993095,-79.70004,-80.915955,-86.0308,-86.567055,-84.540695,-90.9486,-91.82344,-93.35829,-93.26334,-96.30446,-96.75934,-99.819855,-97.217865,-100.47817,-98.98034,-98.74615,-97.21041,-98.49236,-105.35605,-101.78557,-97.75955,-102.80036,-103.88506,-102.31313,-107.30675,-107.294205,-104.5565,-104.83785,-104.12962,-110.65407,-109.122345,-111.74684,-111.63495,-115.16522,-114.529915,-116.50782,-117.567856,-119.32456,-119.93214,-120.19409,-121.95445,-122.924995,-121.87166,-123.09076,-125.90227,-126.83204,-130.89735,-135.55847,-134.01562,-137.9323,-138.50957,-137.40321,-139.4057,-144.11069,-146.00473,-146.1739,-147.63751,-147.53247,-146.22691,-147.70328,-147.2292,-146.49872,-147.7381,-145.1854,-145.39616,-145.49278,-146.23276,-147.6275,-149.03603,-148.31467,-147.03719,-147.54488,-150.63411,-151.32614,-152.93562,-151.40088,-156.60698,-157.23857,-160.21877,-161.26842,-162.51816,-160.87944,-162.38985,-159.93604,-162.19046,-159.24876,-163.8832,-163.17773,-163.53137,-162.50937,-167.21988,-166.24101,-166.62796,-168.47575,-174.22311,-169.38727,-169.58401,-173.57098,-174.23132,-176.19255,-172.92186,-175.64197,-178.77118,-178.3418,-177.61977,-179.18144,-178.4795,-178.03851,-178.25868,-184.00026,-175.25772,-178.81163,-178.71817,-178.72282,-179.80515,-179.24387,-181.55919,-182.84286,-183.03722,-185.7872,-186.64752,-189.80112,-191.52786,-192.93982,-194.29613,-194.98686,-197.05429,-203.46135,-204.16861,-205.07645,-209.64441,-208.53961,-211.76164,-214.8117,-214.43549,-221.54309,-222.27548,-221.64062,-220.14629,-221.1926,-223.22537,-219.5174,-216.72894,-218.6199,-217.85883,-219.10161,-220.60358,-219.07004,-224.05717,-224.07982,-225.99007,-228.14261,-229.04668,-221.7168,-229.5349,-230.44777,-233.13779,-236.16182
202.0,691848.206590232,4055476.8246025224,0.0,-1.5806206,-2.9273715,-4.6189427,-4.576911,1.0486418,1.1986904,2.790005,-9.912131,-12.497945,-15.492284,-18.268557,-19.0551,-20.802305,-25.446909,-20.411806,-26.611301,-26.434378,-30.000505,-30.33433,-31.911978,-31.249134,-32.933628,-36.005592,-36.001896,-37.449226,-37.92696,-41.36369,-44.97745,-48.221825,-51.26188,-51.116688,-53.927917,-56.707977,-55.717876,-57.06362,-58.64571,-56.1066,-54.21606,-55.504086,-55.09292,-56.540794,-55.760445,-57.58723,-58.71347,-59.25539,-58.924423,-60.824295,-61.56336,-61.927643,-65.48952,-63.86187,-62.85466,-64.53974,-63.85093,-66.7179,-67.03765,-67.99715,-66.72016,-72.37756,-72.971756,-71.57617,-75.29101,-82.09669,-78.57885,-76.41633,-76.18523,-76.21608,-77.60525,-74.670685,-75.22303,-79.25643,-81.531136,-81.155914,-82.40062,-87.489235,-88.21827,-85.954155,-92.36744,-93.277115,-94.63218,-94.592415,-97.772316,-98.14606,-101.349945,-99.20718,-101.8918,-100.43833,-100.2836,-98.46309,-99.859955,-106.8655,-104.02623,-99.188385,-104.03572,-105.64109,-103.43722,-109.08929,-108.95861,-106.58193,-106.67077,-106.427666,-112.81256,-111.09996,-113.79395,-113.82827,-117.41383,-116.8263,-119.04541,-119.98344,-121.69958,-122.294044,-122.80779,-124.67345,-125.60533,-124.70527,-125.75164,-128.75305,-129.95497,-134.07489,-138.9951,-136.78194,-141.2031,-141.8325,-140.98358,-142.36676,-146.86424,-149.36412,-149.57805,-151.03355,-151.076,-149.80653,-151.5545,-150.9085,-150.22247,-151.34773,-149.08392,-149.38995,-149.42384,-150.39871,-151.77867,-153.17085,-152.59319,-151.4844,-151.92302,-155.12643,-155.68561,-157.48915,-155.92899,-161.02875,-162.02397,-164.96922,-165.9222,-167.32666,-165.59111,-167.09381,-164.83766,-167.23721,-164.4355,-168.97015,-168.10254,-168.7466,-167.72292,-172.38582,-171.47766,-172.02849,-173.96347,-179.62868,-174.8268,-174.91982,-179.03304,-179.51872,-181.4392,-177.95412,-181.18663,-184.26128,-184.05197,-183.39943,-184.85826,-183.93005,-183.07178,-183.19788,-188.54692,-180.58241,-183.85524,-184.36005,-183.9873,-185.17798,-184.55728,-187.183,-188.21793,-188.37703,-191.29704,-192.16147,-195.47556,-197.17145,-198.63051,-199.958,-200.81396,-202.85423,-209.08324,-209.91733,-211.05875,-214.89435,-214.50404,-217.92877,-220.99594,-220.82454,-227.70297,-228.30469,-228.0324,-226.53322,-227.76859,-229.81989,-226.13762,-223.34694,-225.26761,-224.61555,-225.76024,-227.32016,-225.98985,-230.65494,-230.66835,-232.61223,-234.6699,-235.76707,-228.7035,-236.36633,-237.26662,-239.98839,-243.04462
303.0,691930.3280717768,4055418.129734772,0.0,-1.5418327,-2.8837183,-4.4199247,-4.558564,1.3873512,1.0665072,3.045485,-9.7010765,-12.046487,-15.193885,-17.992764,-18.833118,-20.511393,-25.226706,-18.630093,-26.793627,-26.932575,-30.70876,-31.514097,-32.621944,-31.957619,-33.813587,-36.988194,-36.924526,-38.671227,-38.86531,-42.550655,-45.780125,-49.479023,-52.772114,-52.175564,-55.362347,-58.537422,-57.425625,-58.82377,-59.53505,-57.877865,-55.935722,-56.969746,-56.97718,-58.11624,-57.275887,-59.379517,-60.13829,-60.710262,-60.51466,-62.469593,-63.11855,-63.363033,-67.158554,-65.61824,-64.50845,-66.48723,-65.814735,-68.7724,-69.11521,-70.17441,-68.96227,-74.568,-75.3015,-73.92775,-77.53115,-84.34203,-80.76959,-78.55649,-78.3031,-78.41948,-79.77765,-76.33994,-77.58193,-81.46759,-83.82777,-83.40041,-84.76944,-89.78208,-90.74237,-88.17848,-94.64435,-95.62531,-96.93404,-97.035164,-100.30709,-100.54328,-103.95202,-101.331604,-104.46084,-103.05759,-103.05983,-100.95588,-102.36339,-109.27526,-106.82157,-101.656136,-106.5213,-108.4015,-105.81029,-111.982925,-111.74712,-109.72609,-109.60015,-109.896866,-116.02461,-114.11549,-116.77327,-116.88257,-120.482056,-119.8139,-122.18068,-123.04944,-124.761765,-125.271706,-126.020615,-127.9455,-129.01091,-128.04872,-129.1443,-132.05977,-133.57631,-137.34842,-142.75768,-140.3076,-144.15633,-144.57336,-143.66537,-144.82959,-148.97502,-152.00908,-152.26476,-153.71053,-153.735,-152.58943,-154.5083,-153.64955,-152.94495,-154.02672,-151.88516,-152.16806,-152.23982,-153.27992,-154.62778,-155.84631,-155.62405,-154.46254,-154.90921,-158.26564,-158.43427,-160.6274,-159.10464,-163.99623,-165.48502,-168.28654,-169.13116,-170.76819,-168.83328,-170.34323,-168.27821,-170.72348,-167.97546,-172.50424,-171.63617,-172.27425,-171.29967,-175.85832,-175.03041,-175.75488,-177.7214,-183.2471,-178.68655,-178.5395,-182.73483,-183.05156,-185.002,-181.35544,-185.03229,-187.96881,-188.0922,-187.22716,-188.68607,-187.48135,-186.82341,-186.9557,-191.72057,-184.68463,-187.66489,-188.65457,-187.9788,-189.22964,-188.52516,-191.37596,-192.18085,-192.21109,-195.37505,-196.23253,-199.68059,-201.26805,-202.79596,-204.07748,-205.00189,-207.1071,-213.1464,-214.30713,-215.49695,-218.68713,-218.98486,-222.59273,-225.616,-225.57263,-232.18483,-232.72348,-232.87791,-231.32014,-232.80408,-234.80414,-231.159,-228.42032,-230.2739,-229.79231,-230.8196,-232.51471,-231.18192,-235.68127,-235.71532,-237.67607,-239.6813,-240.97049,-234.30478,-241.74315,-242.56519,-245.35043,-248.40747
404.0,692015.1315538911,4055363.272014975,0.0,-1.5413917,-3.001098,-4.288473,-4.2758217,1.8381177,1.1682643,3.088572,-9.745853,-11.982513,-15.23233,-18.037996,-18.929974,-20.67827,-25.515625,-18.27525,-27.321037,-27.389011,-31.414663,-32.665607,-33.60613,-32.83926,-34.89939,-38.12961,-37.9971,-39.849518,-40.074368,-43.72763,-47.021503,-50.64821,-53.906414,-53.259747,-56.422726,-59.77555,-58.385353,-60.22139,-60.90928,-59.24912,-57.57728,-58.360447,-58.454956,-59.7396,-58.714825,-60.98458,-61.482265,-62.216213,-62.172195,-64.13267,-64.715645,-64.96933,-68.74113,-67.40982,-66.2209,-68.4138,-67.91238,-70.78916,-71.06798,-72.215706,-71.111885,-76.70183,-77.49729,-76.071815,-79.82892,-86.72894,-83.11536,-80.95712,-80.6873,-80.91093,-82.25661,-78.64736,-80.199486,-84.00043,-86.423965,-86.08477,-87.57954,-92.55838,-93.79964,-91.0093,-97.6607,-98.67728,-100.0148,-100.24588,-103.60403,-103.75129,-107.353355,-104.68973,-107.90552,-106.54793,-106.66027,-104.44227,-105.96737,-112.94727,-110.407616,-105.341515,-110.46472,-112.362144,-109.65452,-116.19889,-115.926956,-114.06922,-113.90022,-114.67712,-120.4991,-118.53764,-121.2408,-121.34977,-124.95091,-124.19904,-126.69491,-127.52488,-129.13573,-129.72649,-130.54753,-132.5453,-133.6404,-132.66922,-133.7788,-136.78485,-138.62524,-142.31439,-147.80157,-145.42471,-149.43224,-149.97961,-149.1256,-150.43582,-154.38211,-157.48062,-157.83182,-159.24234,-159.36873,-158.28812,-160.33183,-159.37354,-158.68805,-159.71877,-157.59227,-157.82343,-157.87863,-159.05547,-160.3583,-161.56007,-161.51518,-160.33206,-160.84987,-164.29156,-164.3763,-166.68997,-165.26503,-169.95192,-171.5837,-174.5978,-175.34735,-177.07729,-175.14111,-176.64517,-174.69801,-177.21147,-174.35384,-178.97852,-178.25998,-178.75569,-177.83763,-182.37947,-181.57729,-182.46678,-184.41888,-189.8385,-185.3831,-185.3584,-189.63036,-189.65034,-191.74449,-188.09595,-191.94965,-195.04529,-195.30658,-194.51167,-195.84169,-194.43967,-193.7455,-193.83228,-198.34026,-191.80458,-194.73889,-195.88329,-195.12122,-196.46687,-195.76688,-198.78145,-199.43428,-199.43413,-202.74832,-203.55241,-207.22832,-208.7247,-210.32584,-211.59845,-212.5896,-214.7588,-220.74493,-221.62845,-223.49309,-224.59784,-226.97112,-230.6537,-233.95314,-234.85701,-240.71645,-241.31024,-242.15288,-240.25343,-241.81462,-243.92778,-240.3072,-237.65297,-239.44,-239.10681,-240.1087,-241.84085,-240.72353,-245.0665,-245.15602,-247.28262,-249.2691,-250.57732,-244.236,-251.56354,-252.26836,-255.17691,-258.2271
505.0,692100.1042248463,4055308.678153187,0.0,-1.4767483,-2.881703,-4.3477373,-4.243711,2.2644134,1.7229704,3.734719,-8.955177,-11.018906,-14.298536,-17.100311,-17.995508,-19.771193,-24.533588,-16.665377,-26.364141,-26.600296,-30.360945,-31.654999,-32.42403,-31.675158,-33.759113,-36.932648,-36.74872,-38.903732,-38.721966,-42.414387,-45.40947,-49.536728,-52.785477,-51.9493,-55.219364,-58.829037,-57.2413,-59.417004,-58.851257,-58.050648,-56.151142,-56.674473,-57.087044,-57.953457,-56.98986,-59.399143,-59.762226,-60.33898,-60.3695,-62.40507,-62.9209,-63.02401,-66.97637,-65.5587,-64.37292,-66.59732,-65.90105,-68.97906,-69.28474,-70.51836,-69.38233,-74.95207,-75.85439,-74.52117,-78.06629,-84.872986,-81.076065,-78.834854,-78.52139,-78.820015,-80.07367,-76.25746,-78.17162,-81.827614,-84.35854,-83.799774,-85.28526,-90.28348,-91.559364,-88.74545,-95.33942,-96.43311,-97.64004,-98.022934,-101.35704,-101.2653,-105.059204,-102.07098,-105.51323,-104.107124,-104.36457,-101.82506,-103.05823,-110.10599,-108.07179,-102.40111,-107.39558,-109.35831,-106.64453,-113.16861,-112.78103,-111.187325,-110.777725,-111.71085,-117.456566,-115.352684,-117.95537,-118.18463,-121.7006,-120.967125,-123.4577,-124.24583,-125.922066,-126.35903,-127.38181,-129.27292,-130.53316,-129.54587,-130.56123,-133.44775,-135.36356,-138.95412,-144.45499,-142.23616,-146.0054,-146.49142,-145.77225,-146.75435,-150.33604,-153.93968,-154.15019,-155.56201,-155.62697,-154.61343,-156.73839,-155.65964,-154.89882,-155.94077,-153.77943,-154.04024,-153.99754,-155.19107,-156.41628,-157.50156,-157.73904,-156.47685,-156.9136,-160.45134,-159.9918,-162.58907,-161.13902,-165.50131,-167.7174,-170.0836,-170.86687,-172.65271,-170.60155,-172.09882,-170.18806,-172.68288,-169.9204,-174.48203,-173.58441,-174.21718,-173.30061,-177.78906,-177.06442,-177.96538,-179.90764,-185.32167,-181.11722,-180.61322,-184.86862,-184.91449,-186.89563,-183.22987,-187.4423,-190.12318,-190.54613,-189.599,-190.84198,-189.25319,-189.15948,-189.19598,-193.33792,-187.3708,-189.98183,-191.52626,-190.40817,-191.80055,-190.97285,-194.16853,-194.72891,-194.53923,-197.98952,-198.78197,-202.38145,-203.93803,-205.50456,-206.77435,-207.76059,-209.93898,-215.70735,-217.39429,-218.44391,-221.79573,-221.7827,-225.57962,-228.35364,-227.82542,-234.41672,-234.78131,-235.18819,-233.96262,-235.5546,-237.74191,-234.09065,-231.44691,-233.13846,-232.94421,-233.7419,-235.62923,-234.52837,-238.68227,-238.80865,-240.77588,-242.9534,-244.33096,-238.32549,-245.40834,-246.09836,-248.93556,-251.9967
606.0,692185.4216914964,4055254.6234000237,0.0,-1.470826,-3.093457,-4.4822536,-4.612365,1.8162506,1.1116925,3.1292572,-9.788541,-11.780859,-15.093373,-17.900742,-18.882442,-20.656944,-25.536673,-17.221832,-27.19245,-27.526175,-31.775423,-32.988758,-33.963043,-33.145226,-35.414482,-38.60221,-38.478706,-40.65145,-40.49187,-44.273354,-47.64667,-51.495747,-54.821545,-53.911865,-57.308163,-60.906864,-59.297886,-61.68574,-60.97922,-60.08154,-58.278164,-58.80169,-59.102024,-60.47586,-59.197636,-61.673717,-61.87256,-62.74856,-62.803505,-64.87114,-65.327576,-65.57758,-69.4493,-68.305275,-66.98764,-69.4415,-68.94382,-71.83469,-72.048615,-73.42364,-72.33093,-78.042206,-78.95488,-77.533875,-81.25106,-87.924446,-84.42893,-82.10667,-81.77604,-82.15779,-83.485565,-79.42326,-81.750916,-85.32566,-88.003586,-87.48988,-89.158134,-94.17751,-95.75916,-92.6049,-99.61477,-100.73727,-102.098236,-102.50867,-105.99309,-106.033165,-109.786354,-106.762085,-110.31298,-108.90692,-109.21749,-106.90691,-108.23103,-115.42725,-113.42888,-107.64517,-112.44503,-114.52523,-111.78299,-118.68779,-118.26877,-116.8198,-116.37395,-117.79867,-123.27158,-121.21228,-123.82165,-124.16486,-127.64842,-126.81393,-129.47122,-130.16568,-131.77675,-132.29681,-133.48615,-135.47987,-136.78375,-135.79967,-136.75806,-139.77106,-142.06161,-145.3832,-151.08875,-148.76186,-152.83472,-153.39285,-152.90732,-153.78294,-157.36566,-160.97375,-161.17236,-162.5685,-162.84062,-161.90398,-164.13184,-162.93132,-162.24004,-163.16951,-161.10516,-161.39676,-161.39827,-162.67616,-163.84247,-165.00491,-165.38069,-164.18556,-164.71703,-168.07811,-167.90556,-170.65028,-169.27802,-173.51894,-175.91576,-178.60777,-179.3159,-181.11757,-179.24501,-180.66104,-178.94632,-181.61424,-178.78656,-183.32744,-182.49516,-183.18904,-182.3571,-186.86812,-186.2921,-187.3213,-189.2631,-194.58011,-190.47836,-190.16585,-194.44235,-194.14471,-196.44281,-192.76935,-197.217,-200.06567,-200.61003,-199.69347,-200.79372,-198.99815,-198.46068,-198.53223,-202.41544,-196.94931,-199.51454,-201.27942,-199.9922,-201.5482,-200.7325,-204.16776,-204.62085,-204.32806,-208.05286,-208.82898,-212.60963,-214.15001,-215.82664,-217.1391,-218.22032,-220.40579,-226.09581,-227.60806,-228.86934,-232.35313,-232.52022,-236.53627,-239.38899,-238.79419,-245.46207,-246.00793,-246.3679,-245.23293,-246.87207,-249.27312,-245.70587,-243.11153,-244.87764,-244.75471,-245.70183,-247.65396,-246.91159,-250.94312,-251.1074,-253.38309,-255.55878,-256.86136,-250.96237,-258.1148,-258.72253,-261.66006,-264.69946
707.0,692270.7873569104,4055200.644671172,0.0,-1.6756266,-3.2586842,-4.9257765,-4.75751,1.7825854,1.187032,3.367856,-9.561753,-11.3204,-14.709183,-17.43617,-18.378433,-20.194092,-25.222532,-16.50633,-26.753267,-27.171625,-31.583174,-32.792984,-33.79044,-32.869823,-35.259113,-38.488216,-38.28549,-40.707455,-40.27356,-43.927444,-46.69238,-50.950405,-54.49035,-53.43391,-56.8209,-60.49388,-58.662098,-61.932755,-60.292557,-59.919777,-57.98893,-58.274803,-58.74587,-60.235603,-58.7329,-61.306347,-61.208504,-62.190258,-62.27583,-64.398094,-64.75678,-64.92737,-68.70697,-67.831604,-66.4031,-69.05689,-68.66674,-71.44557,-71.6663,-73.19806,-72.07504,-77.74747,-78.91628,-77.43288,-81.11989,-87.68635,-84.3794,-81.96417,-81.48118,-81.99998,-83.37337,-79.087875,-81.666046,-85.31064,-87.98372,-87.44621,-89.2597,-94.16974,-95.90452,-92.485695,-99.657074,-100.86212,-102.18038,-102.71684,-106.21116,-106.12556,-109.85233,-107.19315,-110.33353,-108.8787,-109.343765,-107.02351,-108.12515,-115.31726,-113.737335,-107.55346,-112.68795,-114.4325,-111.87051,-118.90178,-118.43449,-117.1667,-116.60503,-118.54722,-123.62722,-121.59545,-124.12034,-124.47625,-128.05368,-127.284386,-130.0173,-130.53113,-132.23488,-132.731,-134.13289,-136.02097,-137.4834,-136.4976,-137.40225,-140.47354,-143.13576,-146.08513,-152.42097,-150.14105,-153.91783,-154.57777,-154.13004,-154.67493,-158.41696,-162.22975,-162.24556,-163.78842,-164.14017,-163.35146,-165.67067,-164.27547,-163.60281,-164.3823,-162.54259,-162.97879,-162.9665,-164.28448,-165.35239,-166.51152,-167.16771,-165.90419,-166.49963,-169.79724,-169.26385,-172.44412,-171.11043,-175.05722,-177.81427,-180.60283,-181.14954,-182.86584,-181.18147,-182.55087,-180.92284,-183.80164,-181.0302,-185.57487,-184.68561,-185.56642,-184.6923,-189.1794,-188.75975,-189.9227,-191.89792,-196.88596,-193.02385,-192.74973,-196.98898,-196.21379,-198.78331,-195.23915,-200.10136,-202.82506,-203.46533,-202.48776,-203.63387,-201.3333,-199.70761,-199.95326,-203.22922,-198.56119,-200.97421,-202.95746,-201.4512,-203.15897,-202.28967,-206.00233,-206.32698,-205.73373,-209.99416,-210.65947,-214.53069,-216.19456,-217.93968,-219.2976,-220.44215,-222.58464,-228.15276,-229.8501,-231.22626,-234.75081,-235.04271,-239.17737,-242.07735,-241.526,-247.98566,-248.45242,-249.08334,-248.1388,-249.8756,-252.40044,-248.93816,-246.33032,-248.12453,-248.21028,-249.04582,-251.08728,-250.43594,-254.3595,-254.54851,-256.925,-259.10565,-260.4496,-254.92345,-261.7888,-262.34586,-265.22327,-268.217
