distance_from_start,X_UTM,Y_UTM,val_20150220,val_20150304,val_20150328,val_20150421,val_20150515,val_20150702,val_20150726,val_20150819,val_20151030,val_20151123,val_20151217,val_20160110,val_20160203,val_20160227,val_20160322,val_20160415,val_20160509,val_20160602,val_20160720,val_20160813,val_20160906,val_20160930,val_20161024,val_20161117,val_20161211,val_20170104,val_20170128,val_20170209,val_20170221,val_20170305,val_20170317,val_20170329,val_20170410,val_20170422,val_20170504,val_20170516,val_20170528,val_20170609,val_20170703,val_20170715,val_20170727,val_20170808,val_20170820,val_20170901,val_20170913,val_20170925,val_20171007,val_20171019,val_20171031,val_20171112,val_20171124,val_20171206,val_20171218,val_20171230,val_20180111,val_20180123,val_20180204,val_20180216,val_20180228,val_20180312,val_20180324,val_20180405,val_20180417,val_20180429,val_20180511,val_20180523,val_20180604,val_20180616,val_20180628,val_20180710,val_20180722,val_20180803,val_20180815,val_20180827,val_20180908,val_20181002,val_20181014,val_20181026,val_20181107,val_20181119,val_20181201,val_20181213,val_20181225,val_20190106,val_20190118,val_20190130,val_20190211,val_20190223,val_20190307,val_20190331,val_20190412,val_20190424,val_20190506,val_20190518,val_20190530,val_20190611,val_20190623,val_20190705,val_20190717,val_20190729,val_20190810,val_20190822,val_20190903,val_20190915,val_20190927,val_20191009,val_20191021,val_20191102,val_20191114,val_20191126,val_20191208,val_20191220,val_20200101,val_20200125,val_20200206,val_20200218,val_20200301,val_20200313,val_20200406,val_20200418,val_20200430,val_20200512,val_20200524,val_20200605,val_20200617,val_20200629,val_20200723,val_20200804,val_20200816,val_20200828,val_20200909,val_20200921,val_20201003,val_20201015,val_20201027,val_20201108,val_20201120,val_20201202,val_20201214,val_20210107,val_20210119,val_20210131,val_20210212,val_20210224,val_20210308,val_20210320,val_20210413,val_20210425,val_20210507,val_20210519,val_20210531,val_20210612,val_20210624,val_20210706,val_20210718,val_20210730,val_20210811,val_20210823,val_20210904,val_20210916,val_20210928,val_20211010,val_20211022,val_20211103,val_20211115,val_20211127,val_20211209,val_20211221,val_20220102,val_20220114,val_20220126,val_20220207,val_20220219,val_20220303,val_20220315,val_20220327,val_20220408,val_20220420,val_20220502,val_20220514,val_20220526,val_20220607,val_20220619,val_20220701,val_20220713,val_20220725,val_20220806,val_20220818,val_20220830,val_20220911,val_20220923,val_20221005,val_20221029,val_20221110,val_20221122,val_20221204,val_20221216,val_20221228,val_20230109,val_20230121,val_20230202,val_20230226,val_20230310,val_20230322,val_20230403,val_20230415,val_20230427,val_20230509,val_20230521,val_20230602,val_20230614,val_20230626,val_20230708,val_20230720,val_20230801,val_20230813,val_20230825,val_20230906,val_20230918,val_20230930,val_20231012,val_20231024,val_20231105,val_20231117,val_20231129,val_20231211,val_20231223,val_20240104,val_20240116,val_20240209,val_20240221
3939.0,717883.8647713382,4027948.04619507,0.0,0.5327655,1.6551726,6.0880623,4.7297006,11.324986,9.675059,9.501451,8.010886,5.8163385,5.7463236,4.232601,6.8950477,4.193718,4.500625,7.6856446,5.5053005,11.3766775,12.279975,9.66986,10.856509,10.79372,9.294385,8.51832,7.5917387,10.54368,9.953566,9.112683,8.735109,8.17901,9.340803,12.485486,9.956494,7.391311,12.976763,5.138035,9.254736,10.684372,12.447916,13.425136,10.651482,12.011407,10.030474,10.971233,9.149307,10.523315,10.516749,9.657016,7.340345,11.482507,12.403076,11.446496,11.187861,12.377959,12.952641,13.046093,13.712415,12.501822,16.828924,10.598541,12.824615,9.48418,12.901048,13.14017,15.318298,12.051407,13.547805,11.773673,12.810094,15.418598,22.463234,16.981287,15.816507,15.718195,16.090487,14.611145,14.799706,14.4591,12.8626375,10.714606,11.239932,9.926807,11.197448,11.768706,7.180751,11.321922,8.369963,11.604507,10.1115055,11.836809,16.422094,4.2496486,7.017301,3.169405,7.1480937,8.279729,9.487851,10.927917,10.061656,15.634613,16.888674,17.984196,18.663555,20.881092,20.148993,19.488203,18.024702,18.673782,18.214983,17.054474,19.739103,15.226656,15.751003,15.61624,15.0348015,16.640636,15.337429,15.905507,14.813556,15.944189,9.110887,11.010165,12.873058,9.910113,10.447875,10.4642315,9.632128,4.2622743,8.430758,9.557646,9.950173,13.0246525,12.657882,12.531381,13.369274,12.204754,14.848775,15.023811,14.671736,16.281954,16.314838,18.008133,19.93866,20.258673,18.958061,18.399551,20.9748,19.942429,21.629827,20.921753,14.854728,20.828955,16.114132,15.334302,17.52177,16.757484,19.697428,18.837444,21.846281,19.778938,20.412472,21.000223,20.159863,21.98731,20.267233,20.268282,18.382868,17.934353,18.255014,23.677464,16.360273,17.85569,16.68459,15.602325,17.873957,16.306362,12.520587,10.942892,14.704081,15.094893,15.882204,17.032082,19.396263,19.655033,18.716276,22.57399,19.64555,20.947071,23.2828,20.910007,21.76557,23.014227,21.764015,21.36362,20.755829,21.16272,20.871992,20.275612,21.08477,21.580616,23.069586,23.828054,17.961433,18.530153,18.029486,15.770348,15.102616,14.600576,9.454863,10.301863,13.154232,14.284732,14.6943445,14.688613,19.4957,22.584969,19.534071,20.575777,22.28603,22.533232,23.21848,25.721422,26.375267,22.471087,24.076624,24.018782,27.86521,26.941572,25.54833,23.974134,24.731972
4040.0,717887.2073008895,4028048.9908703016,0.0,0.7358989,1.838751,6.0474095,4.83614,11.583368,9.803202,9.777684,7.9442463,5.9085584,5.853508,4.373443,6.8731823,4.2137036,4.475622,7.704022,5.5902224,11.114751,12.490127,9.96754,11.334384,11.008674,9.529884,8.79472,7.737041,10.753632,10.216441,9.304641,8.524469,8.315074,9.3539715,12.672956,10.209594,7.2957864,12.966947,5.0614576,9.182658,10.642207,12.357902,13.624361,10.853449,12.124229,10.03064,11.049148,9.209886,10.638884,10.581245,9.70961,7.4800305,11.518056,12.691772,11.554585,11.434771,12.464881,13.047989,13.244255,13.809957,12.537013,16.896051,10.692836,12.852519,9.562578,12.985427,13.291077,15.650237,12.115696,14.018547,11.8823805,12.8337965,15.731816,22.495642,16.889296,15.869062,15.846964,16.112955,14.655182,14.856117,14.492993,12.884189,10.853225,11.358076,9.947329,11.325943,11.836252,7.2324104,11.530047,8.429512,11.688784,9.946376,11.966177,16.451939,4.2709713,7.179902,3.4875598,7.435942,8.335684,9.895633,11.177687,10.190518,15.816312,17.120207,18.220604,19.12142,21.08093,20.31964,19.686205,18.28693,18.769745,18.520145,17.357239,19.969358,15.546062,16.046562,15.863293,15.335911,16.945482,15.846925,16.189499,15.096896,16.066492,9.2467165,11.506674,13.238022,10.329067,10.906868,11.051468,10.001078,4.269901,8.713014,10.032079,10.479367,13.646934,13.119024,13.036154,13.867513,12.8353815,15.3867035,15.564594,15.217511,16.823105,16.851465,18.18708,20.545795,20.784046,19.595625,18.467407,21.42928,20.461657,22.349634,21.3607,15.118591,21.460104,16.565205,15.769916,18.048899,17.155613,20.269266,19.354315,22.327965,20.303156,20.882093,21.444351,20.564114,22.422194,20.701572,20.576616,18.993362,18.057089,18.621685,24.127604,16.860132,18.258556,17.088503,16.128635,18.405542,16.513634,12.9642725,10.945067,15.352034,15.4002905,16.678099,17.684175,19.481344,20.213688,19.240726,23.294182,20.36114,21.457829,23.774355,21.360014,22.294603,23.532019,22.20604,21.773684,21.29057,21.734201,21.420921,20.785503,21.603466,22.079597,23.59153,24.539999,18.562077,19.126127,18.585335,16.339077,15.57612,15.170813,10.09257,10.779734,13.68466,14.585086,15.272091,15.141845,19.97092,23.051394,20.04308,21.09199,22.79489,23.1431,23.63411,26.210556,26.944382,22.944794,24.536335,24.458746,28.23967,27.416552,26.063906,24.431726,25.212513
4141.0,717889.645867429,4028149.959038698,0.0,0.6782383,1.7945778,5.878098,4.7040033,11.604007,9.671297,9.724655,7.7384615,5.887041,5.855978,4.470533,6.7715707,4.125549,4.3771114,7.5713363,5.6769166,10.657731,12.578263,10.130139,11.624554,10.989389,9.542952,8.829067,7.701881,10.789993,10.240262,9.3501,8.008809,8.488372,9.444353,12.819532,10.5272,7.2827544,13.153863,5.075321,9.173073,10.659166,12.228143,13.784328,10.974169,12.190653,9.968429,11.053421,9.2106905,10.713471,10.6070795,9.719844,7.6295547,11.543583,12.953806,11.640707,11.613446,12.4794855,13.065032,13.413063,13.828065,12.529017,16.927073,10.728005,12.786871,9.5344,12.998467,13.34131,15.709536,12.0137,14.313134,11.824591,12.702461,15.900536,22.371702,16.600824,15.748054,15.726377,15.9489765,14.520666,14.694703,14.254108,12.714065,10.728641,11.256346,9.709148,11.203445,11.695632,7.0586095,11.5450535,8.248364,11.511125,9.629608,11.899539,16.180672,4.001189,7.0766644,3.4043689,7.4586387,8.163535,9.91479,11.273127,10.074455,15.709246,17.095064,18.197704,19.35662,21.051151,20.279839,19.655304,18.339832,18.58443,18.535454,17.406706,19.923088,15.649959,16.104721,15.859697,15.405171,16.99343,16.165333,16.265081,15.176496,16.038471,9.466698,11.736479,13.402258,10.489979,11.154331,11.412948,10.092213,4.225339,8.848584,10.264587,10.831811,13.93045,13.342185,13.293272,14.132969,13.215283,15.683801,15.812051,15.443263,17.104353,17.112392,18.156729,20.832615,21.021667,20.001629,18.294056,21.607414,20.733395,22.845457,21.574118,15.08663,21.862068,16.71871,15.897008,18.275208,17.277092,20.618435,19.475546,22.533243,20.493166,20.976274,21.576965,20.686882,22.563723,20.842672,20.555534,19.268646,17.798805,18.701258,24.255758,16.996178,18.311584,17.156828,16.312582,18.579472,16.327696,13.072332,10.498188,15.593448,15.397003,17.186628,18.022774,19.39888,20.450788,19.420126,23.66958,20.754152,21.624874,23.911236,21.515049,22.489103,23.717787,22.30363,21.902323,21.541937,22.256872,21.674667,21.036066,21.854311,22.309895,23.79801,24.761202,18.78326,19.427162,18.815367,16.478123,15.636537,15.331277,10.309819,10.868212,13.78293,14.423755,15.401243,15.217148,20.011705,23.02285,20.17884,21.186161,22.866106,23.329195,23.783264,26.309565,27.111895,22.990355,24.651953,24.570507,28.323862,27.52516,26.22132,24.50847,25.322777
4242.0,717888.1224520272,4028250.9367512134,0.0,0.79933566,1.8616741,5.8474245,4.837719,11.959028,9.802403,9.824556,7.61968,5.9904876,5.980818,4.660127,6.8157396,4.170396,4.3387938,7.511692,5.822409,10.325747,12.723516,10.390975,11.937412,11.010849,9.565847,8.847071,7.6112323,10.845862,10.256219,9.355577,7.995126,8.681541,9.585073,12.945823,10.8038435,7.3651876,13.42813,5.187276,9.222693,10.812215,12.223929,14.029218,11.320378,12.230055,10.054999,11.207284,9.34215,10.883806,10.70646,9.701099,7.9057255,11.526814,13.197419,11.708938,11.735064,12.448127,13.021818,13.552899,13.813172,12.42549,16.897272,10.682311,12.612033,9.448043,12.932959,13.352022,15.752146,11.930167,14.624044,11.810138,12.55947,16.036139,22.228004,16.268549,15.561392,15.560015,15.735934,14.328673,14.342294,13.755485,12.195044,10.314439,10.889252,9.26097,10.830458,11.207245,6.617363,11.256074,7.7508655,11.001289,8.799669,11.544196,15.383964,3.456602,6.601358,3.0601728,7.1143117,7.671666,9.484909,10.9861765,9.543531,15.104756,16.650558,17.739128,19.16779,20.570621,19.75859,19.131107,17.874334,17.891739,17.997068,16.897682,19.318947,15.199693,15.6275835,15.290363,14.929071,16.500168,15.943637,15.790298,14.679122,15.452317,9.349995,11.117467,12.831232,9.955863,10.665647,11.063744,9.337016,3.5655434,8.377811,9.85008,10.525337,13.490709,12.89424,12.871396,13.712876,12.890695,15.229672,15.273847,14.885857,16.609499,16.638493,17.428707,20.392542,20.50825,19.712141,17.318508,21.052979,20.285326,22.690523,21.098867,14.358907,21.578413,16.185308,15.286318,17.75369,16.678602,20.275293,18.826563,22.022215,19.965714,20.324987,21.0013,20.061438,21.93461,20.25333,19.776947,18.811209,16.770123,18.056013,23.639503,16.362946,17.636045,16.521477,15.789487,18.012192,15.347437,12.481588,9.423282,15.07309,14.673759,16.699398,17.383621,18.385757,19.71024,18.65768,23.112635,20.218376,20.88785,23.118269,20.744577,21.696283,22.91251,21.400616,21.006926,20.834896,21.704527,20.942633,20.288635,21.067305,21.526348,22.960669,24.076082,18.021225,18.584324,18.086914,15.697197,14.66379,14.604425,9.539512,9.941639,12.863435,13.213787,14.656706,14.371885,19.046286,21.961153,19.34404,20.338032,21.947596,22.559055,22.758066,25.382507,26.22083,22.017534,23.661768,23.601133,27.137642,26.554144,25.302166,23.537031,24.378159
4343.0,717881.54482809,4028351.711067691,0.0,0.6356936,1.7008808,6.1112714,4.6745644,12.2267275,9.649123,9.686235,7.284157,5.8375974,5.9356513,4.6820264,6.57456,3.8981702,3.8885338,7.1920953,5.337663,8.967058,12.136269,10.114491,11.469005,10.393158,8.889536,8.156276,6.826965,10.14631,9.417122,8.6438,8.291248,7.9228263,8.76564,11.85452,10.143292,6.2570143,12.910766,4.461672,8.587312,10.062524,11.287817,13.453493,10.786792,11.66703,8.9925585,10.380363,8.521666,10.143187,9.911482,8.786623,7.2509065,10.741709,12.374901,10.94127,10.920844,11.653779,12.177837,12.893403,12.978757,11.538664,16.039476,9.781741,11.506899,8.361727,11.9650135,12.782548,14.75909,11.096746,13.901532,11.133339,11.719725,15.3582325,21.36919,15.09375,14.62511,14.507714,14.762144,13.368719,13.236324,12.373797,11.043952,9.401643,9.906134,8.199627,9.87035,10.107005,5.627801,9.963886,6.6437936,9.980161,7.648991,10.527044,13.538308,2.1993492,5.367125,2.1853678,5.9575896,6.441472,7.863915,9.746393,8.048912,13.474246,15.197741,16.27144,18.096153,19.20929,18.366781,17.691402,16.439964,16.248901,16.549215,15.41143,17.753933,13.760117,14.18055,13.754706,13.4416065,14.964272,14.528826,14.2800665,13.029625,13.662524,7.9792786,8.819904,10.617476,7.897723,8.547412,8.959432,6.840682,1.4913483,6.365076,7.852302,8.648998,11.181002,10.80491,10.835785,11.688357,10.86931,13.113661,13.106553,12.719531,14.442211,14.496357,15.288246,18.265495,18.284431,17.760155,14.646104,18.70544,18.040512,20.746082,18.90165,11.677758,19.617096,13.863637,12.970325,15.613523,14.402928,18.302994,16.472193,19.986998,17.710787,18.102642,18.771536,17.804762,19.759512,18.02144,17.357582,16.702202,14.01096,15.933769,21.317957,13.966398,15.303153,14.262444,13.547664,15.777929,12.799095,10.362913,6.402955,12.901748,12.413686,14.286645,14.812945,15.3977785,17.00455,15.905315,20.597519,17.795536,18.202719,20.405933,18.157568,19.008728,20.225,18.528358,18.102314,18.179386,18.86335,18.224424,17.607677,18.329933,18.683384,20.10793,20.938616,15.075988,15.770548,15.493161,12.892993,11.813091,11.857815,6.9198885,7.2331033,10.2389145,9.73233,11.843727,11.495503,16.004705,18.96869,16.599926,17.559826,19.108248,19.904554,19.991135,22.600342,23.578453,19.0635,20.81173,21.10348,24.483051,23.843878,22.593834,20.740717,21.707119
4444.0,717869.9075768641,4028452.0273634833,0.0,0.89030206,1.8335975,6.0040483,4.7811656,12.7190895,9.856906,9.60237,7.317722,6.1618795,6.2701054,5.1356683,6.781288,4.1123223,3.9452322,7.4388795,5.399189,8.364624,12.219043,10.50222,11.782206,10.48256,8.942765,8.0812235,6.702762,10.153059,9.371457,8.6769085,8.719577,8.064004,8.748799,11.6982765,10.310869,6.393165,13.015274,4.5256968,8.746751,10.272255,11.2162895,13.561709,11.059726,11.549484,8.978841,10.383112,8.524342,10.240926,9.947744,8.81289,7.5192556,10.648153,12.476738,11.046434,11.094568,11.7211,12.187265,13.120877,13.040366,11.532398,16.075933,9.842406,11.303778,8.38858,11.764055,12.710843,14.62626,10.912524,13.920272,11.007848,11.52404,15.330641,21.072304,14.607642,14.303317,14.225892,14.501658,13.119524,12.8001375,11.741028,10.699718,9.098165,9.607003,7.8550634,9.541874,9.669185,5.4396496,9.367538,6.237508,9.591591,6.811012,10.199493,12.392142,1.5953304,4.970323,2.5159936,5.578274,6.041302,7.3530602,9.308236,7.5406227,12.806809,14.614532,15.679935,17.860897,18.729336,17.790274,17.135347,15.90075,15.442863,15.85077,14.842887,16.928219,13.184155,13.575799,13.075522,12.755605,14.312863,13.928696,13.600871,12.161966,12.572975,7.4170065,7.6899924,9.292857,6.743278,7.32959,7.8510756,5.08873,0.055201046,5.1277275,6.4899945,7.484969,9.828356,9.460077,9.54349,10.370447,9.634461,11.76398,11.731724,11.399505,13.0463505,13.114504,13.72455,16.835867,16.838547,16.513546,13.032222,17.222902,16.609,19.516075,17.338,9.918739,18.27879,12.310651,11.356624,14.112716,12.859271,17.079956,14.717892,18.491543,16.212755,16.347923,17.216993,16.272896,18.182625,16.446524,15.634719,15.237292,12.003441,14.467128,19.627861,12.320047,13.646777,12.644606,12.106043,14.233729,10.844227,8.80929,4.881179,11.168654,10.731746,12.719537,13.027879,13.311986,15.156788,14.040292,18.877932,16.164358,16.423397,18.570944,16.446075,17.180717,18.401367,16.507221,16.152502,16.35563,16.748247,16.378628,15.758843,16.452816,16.81916,18.12345,19.200216,13.223805,13.872751,13.784025,11.112121,9.72706,9.948123,5.0198865,5.295636,8.132652,7.324614,9.984186,9.728526,13.986004,16.920609,14.739311,15.606764,17.1382,18.05391,18.148344,20.695358,21.655289,16.950054,18.900116,19.260588,22.237638,21.893816,20.685986,18.756516,19.798336
4545.0,717853.2369558451,4028551.6314415713,0.0,0.8762618,1.7343311,5.8280277,4.7656984,12.881754,9.966618,9.304519,7.1196404,6.213918,6.329349,5.238295,6.6389236,4.0667048,3.8417695,7.583763,5.300744,7.851566,12.183062,10.630332,11.95462,10.551055,8.911886,7.9187293,6.4964647,10.12746,9.285073,8.5145855,7.27636,7.576418,8.327283,10.865411,9.828818,5.9341393,12.557356,4.0991797,8.348109,9.913867,10.645317,13.124879,10.67043,10.959908,8.481709,9.836265,8.054614,9.771831,9.360571,8.298607,7.1382647,10.04292,12.0855255,10.501702,10.664871,11.118804,11.580553,12.624003,12.434695,10.907831,15.463601,9.268127,10.563999,7.813434,11.1440115,11.887539,13.9184475,10.1849,13.357124,10.268544,10.767483,14.794026,20.311525,13.733516,13.480772,13.430844,13.698912,12.353137,11.864566,10.6462145,9.862349,8.2518635,8.750832,6.919701,8.6262665,8.725564,4.7088165,8.599672,5.2730627,8.583613,5.587034,9.39046,11.029449,0.5300643,4.0921054,2.2278721,4.724115,4.8886366,6.176113,8.090002,6.336867,11.4774065,13.2485285,14.406239,16.818415,17.568525,16.55171,15.898534,14.698635,14.23692,14.60318,13.705642,15.640852,12.020989,12.455403,11.947558,11.627982,13.222334,12.810887,12.48473,10.990173,11.568895,6.9307513,7.124758,8.571933,6.024719,6.57506,7.1047616,3.8277216,-0.77538675,4.389473,5.6064315,6.7037754,9.097172,8.518034,8.658111,9.475292,8.788684,10.833057,10.776286,10.408784,12.055949,12.168443,12.484992,15.790825,15.75125,15.5171585,11.92282,16.091822,15.573676,18.629908,16.079418,8.675011,17.359015,11.255798,10.2461815,13.04072,11.847014,16.217009,13.482822,17.41427,15.1473465,15.135946,16.179718,15.265903,17.118452,15.432772,14.519708,14.256574,10.67289,13.491624,18.58829,11.27297,12.591597,11.617823,11.267238,13.297767,9.643887,7.7892747,4.1154547,10.089959,9.731728,11.41755,11.573031,11.759264,13.694358,12.531271,17.466682,14.79251,14.999645,17.10682,15.078574,15.715475,16.924923,14.987579,14.645948,14.916165,15.274429,14.942119,14.34761,14.959131,15.360341,16.673746,17.808771,11.817745,12.423318,12.51383,9.819856,8.298242,8.586707,3.7248824,4.0184336,6.723532,5.684973,8.683862,8.446635,12.597389,15.511084,13.500082,14.278874,15.818094,16.790176,16.803785,19.414595,20.357126,15.517204,17.570513,17.910812,20.883457,20.606606,19.396404,17.495247,18.546658
4646.0,717832.8169403665,4028650.543574661,0.0,0.8023041,1.5689414,5.6748667,4.69316,12.88431,10.085048,8.60831,6.804023,6.1527166,6.3381963,5.3053384,6.5327134,3.9855855,3.6029465,7.7035255,5.0592,7.3367863,12.163754,10.885391,12.155282,10.555679,8.950096,7.8757963,6.4338946,10.281232,9.346841,8.774334,7.3779,7.6208267,8.369669,10.7561035,10.210467,6.156845,13.030077,4.5878706,9.1428585,10.479368,10.977721,13.482285,11.291888,11.166739,8.758051,10.105202,8.312238,10.180406,9.697798,8.638002,7.819527,10.318843,12.398746,11.004028,11.2286625,11.650543,12.058815,13.4204,13.016458,11.41669,16.112469,9.838091,10.847909,8.413086,11.567654,12.3454685,14.216067,10.668401,13.957826,10.965508,11.295366,15.467164,20.721085,13.987409,13.871577,13.888343,14.289584,12.781729,12.23469,10.809261,10.427513,8.950143,9.321121,7.449442,9.12779,9.157866,5.459664,8.9339075,5.7328763,9.148797,5.752631,10.0857725,11.059414,0.8118388,4.5531216,3.1222646,5.2072554,5.2135706,6.3008127,8.474639,6.587766,11.646981,13.598399,14.708285,17.599222,18.02788,16.847681,16.239193,15.058195,14.402124,14.727632,14.012454,15.679069,12.42743,12.794447,12.217353,11.985305,13.560811,13.222044,12.841629,11.094939,11.30185,7.393659,7.8103952,8.749386,6.440388,7.0364347,7.5625,3.518347,-0.38688037,4.8352404,5.927466,7.4015784,9.366954,8.924926,9.1974535,10.003708,9.393296,11.408219,11.240866,10.962419,12.630243,12.811506,12.98824,16.280191,16.18759,16.290205,12.551044,16.5277,16.08227,19.305637,16.515366,9.157373,17.99262,11.733838,10.696291,13.525723,12.493569,17.085382,13.69919,18.063148,15.745021,15.503594,16.859184,15.976193,17.709616,16.083767,15.041101,14.996502,10.89684,14.331146,19.077095,11.929487,13.239778,12.309349,12.071822,13.983034,10.121913,8.607841,5.290623,10.607626,10.522774,12.349437,12.324512,12.1922865,14.388931,13.186065,18.15324,15.69472,15.781266,17.875967,15.993148,16.38298,17.505596,15.420968,15.11069,15.639151,15.934659,15.64634,15.074279,15.630932,16.032999,17.149097,18.453028,12.484586,13.083679,13.48491,10.653603,9.094251,9.525224,4.5125136,4.84827,7.582545,6.1376185,9.624053,9.294355,13.325546,16.194738,14.399275,15.171689,16.720768,17.745255,17.594267,20.353518,21.19396,16.099503,18.362452,18.848583,21.594046,21.4265,20.242512,18.34451,19.448298
4747.0,717811.6197477628,4028749.2941646045,0.0,0.89127576,1.6637278,5.624445,5.056323,13.359351,10.578401,8.524327,7.0498157,6.5666738,6.739364,5.7551355,6.9586763,4.3717284,3.9618616,8.329201,5.262703,7.507286,12.77172,11.612366,12.800463,10.93549,9.430682,8.2515335,6.829372,10.712679,9.744361,9.119768,7.3166647,7.8883443,8.522176,10.834901,10.499263,6.7319074,13.450353,5.0969114,9.506126,10.998447,11.452045,13.79474,11.880562,11.110357,9.222734,10.488157,8.683556,10.494082,9.85051,8.88531,8.368924,10.596671,12.851281,11.251807,11.496015,11.887416,12.263558,13.759078,13.263335,11.606556,16.251465,10.047449,10.887789,8.569804,11.735213,12.595704,14.46055,11.005575,14.45452,11.447042,11.731777,15.937351,20.949722,14.283119,14.153652,14.210222,14.657265,13.166464,12.467222,10.87303,10.496056,8.9999275,9.328972,7.5533648,9.086032,9.090048,5.578169,8.682698,5.668337,8.846532,5.1849937,9.704907,10.275888,0.19598396,3.968333,3.0913768,4.5889354,4.709724,5.91214,8.006679,6.2273703,11.085388,13.092869,14.183095,17.242367,17.483747,16.295052,15.712512,14.536318,13.865054,14.219653,13.539503,15.085251,11.962232,12.325965,11.554073,11.479722,13.032118,12.676725,12.348964,10.48457,10.5321045,7.1947565,7.129943,7.9392195,5.916543,6.372119,6.9613676,2.3126442,-1.1149445,4.293164,5.19009,6.7880697,8.620697,8.262098,8.538343,9.366516,8.755118,10.6823435,10.4766865,10.240323,11.847087,12.089812,12.113051,15.445048,15.299435,15.49144,11.878199,15.606248,15.201201,18.29497,15.511702,8.376614,17.078316,10.802155,9.690681,12.46435,11.573389,16.179419,12.444245,17.06447,14.764439,14.394831,15.8320675,14.929463,16.64001,15.045962,13.908754,13.929488,9.6794405,13.303717,17.87853,10.832951,12.211434,11.310229,11.071971,13.036512,9.017832,7.6160345,5.420383,9.40072,9.604554,11.141203,11.225069,10.836084,13.193072,11.922735,16.997026,14.628821,14.689245,16.8429,14.961846,15.214331,16.33324,14.186596,13.850088,14.427347,14.648138,14.448256,13.7867775,14.250576,14.847643,15.752731,17.435331,11.271496,11.845609,12.412072,9.50611,7.710286,8.447523,3.1320696,3.5158894,6.158224,4.830732,8.6212435,8.192052,12.055063,14.856975,13.191293,13.9026375,15.491862,16.443298,15.962561,19.115122,19.765272,14.59104,16.882318,17.258808,19.727936,19.919552,18.711798,16.869766,17.94012
4848.0,717790.4220411701,4028848.0446442394,0.0,0.77958655,1.5168598,5.284325,4.994243,13.2401705,10.768128,7.9226885,6.8310795,6.6119123,6.7386737,5.796096,6.99303,4.427444,3.8452692,8.496786,5.211413,7.381217,12.8364935,11.85217,12.966479,10.957901,9.475418,8.263711,6.6755676,10.645368,9.623959,8.959468,8.050226,7.615907,7.903665,9.918661,10.199027,6.3391085,13.000196,4.7564692,9.240426,10.638147,10.950738,13.14094,11.565357,10.233783,8.664346,9.780887,7.998449,9.915226,9.115523,8.2001915,7.973347,9.844395,12.1713915,10.647672,10.953612,11.272888,11.572539,13.311831,12.693822,10.990633,15.615479,9.434202,9.9681635,8.0167055,10.889429,11.52639,13.531576,10.037612,13.449085,10.670324,10.817021,15.013795,19.840466,13.0947895,13.046634,13.274843,13.789714,12.217452,11.290555,9.533151,9.42332,8.033731,8.227338,6.527484,7.943751,7.877491,4.6963525,7.591815,4.4697275,7.6935663,3.7541745,8.43875,8.625945,-1.2724092,2.602536,2.1296914,3.0718858,3.3859036,4.5453196,6.689489,4.798583,9.597035,11.876161,12.774884,16.213078,16.307066,14.951322,14.356481,13.186418,12.376388,12.716769,12.137139,13.353342,10.590365,10.88808,9.847317,9.941455,11.404096,11.125766,10.810551,8.769945,8.853267,6.22594,6.310206,6.4401264,4.577053,5.1189647,5.7957263,0.18750986,-2.824654,2.786387,3.4246032,5.0928173,6.7399154,6.5228176,6.9231,7.7341905,7.1149325,8.962275,8.593188,8.465995,10.065456,10.3983965,10.12106,13.495046,13.277921,13.666842,10.233344,13.596295,13.254786,16.30209,13.59164,6.8450093,15.178203,8.881275,7.7250795,10.548064,9.856988,14.547867,10.209176,15.208101,13.008403,12.436828,14.111868,13.255536,14.828076,13.286126,12.060928,12.2095,7.7130685,11.654385,15.836167,9.0460205,10.461418,9.549853,9.426812,11.263298,7.1413827,5.927629,4.694352,7.38277,7.9402137,8.907315,8.962615,8.188093,10.730445,9.456642,14.575681,12.44208,12.415782,14.603225,12.817175,12.804472,13.953809,11.663945,11.293279,12.115411,12.595247,12.064159,11.451638,11.854949,12.598701,13.078067,15.138344,8.921543,9.45191,10.28688,7.286258,5.322549,6.226267,0.66913706,1.2111017,3.7572122,2.2518659,6.4770327,5.977255,9.71978,12.462945,10.966425,11.632779,13.265418,14.227741,13.674537,16.980036,17.508188,12.096926,14.567734,15.126313,17.184027,17.635191,16.381514,14.500355,15.643966
